time_utc_x,sat,elev_deg,az_deg,m_dry,m_wet,slant_dry_m,slant_wet_m,slant_total_m
2025-10-31 03:00:00+00:00,G16,12.950955788362624,354.83416347981625,4.380024805975388,4.34280890622081,10.089387140564307,0.836424995338128,10.925812135902435
2025-10-31 03:00:00+00:00,G19,58.76514671839175,87.13989774414014,1.169094387061275,1.1683782254035782,2.693008920595647,0.22502964621272914,2.9180385668083764
2025-10-31 03:00:00+00:00,G17,50.21432185830892,241.96879706611628,1.3004317009434665,1.2994462606473194,2.9955444231232753,0.25027334980067373,3.245817772923949
2025-10-31 04:00:00+00:00,G19,85.24186115916832,62.983773754537026,1.0034512464703151,1.0029982902435541,2.311449946244371,0.19347837018798159,2.5049283164323524
2025-10-31 04:00:00+00:00,G08,41.805761687001784,353.58060359859684,1.4982638330608238,1.4967573265278562,3.451250739455608,0.28872448828722347,3.739975227742831
2025-10-31 04:00:00+00:00,G30,51.42010804219841,185.98892085756515,1.2783866846357286,1.2774504795839825,2.9447637280584007,0.2464201975117502,3.191183925570151
2025-10-31 04:00:00+00:00,G31,77.01680847258623,93.89850293894725,1.026180180834877,1.0256957577824282,2.363806046553139,0.19785671167623037,2.561662758229369
2025-10-31 04:00:00+00:00,G10,64.05520936314247,358.65133191285275,1.11181704489768,1.1112010168849538,2.561070562921806,0.21435067615710757,2.7754212390789137
2025-10-31 04:00:00+00:00,G07,68.81728953926176,347.5509664639657,1.072302468266367,1.071749783375945,2.470048735651577,0.20674053321321978,2.6767892688647965
2025-10-31 04:00:00+00:00,G18,26.725729659017095,200.98564329855515,2.2148988289858407,2.2100404381379417,5.102019452568884,0.4263168005168089,5.528336253085693
2025-10-31 04:00:00+00:00,G25,53.31583790620527,317.7490835481623,1.2462844279149412,1.245416948006639,2.870816179702067,0.24024092927048066,3.1110571089725476
2025-10-31 04:00:00+00:00,G14,65.66275194760658,67.93455900289658,1.0973074035811115,1.0967151676342655,2.5276476041490903,0.2115563558366498,2.73920395998574
2025-10-31 04:00:00+00:00,G15,28.284001743783975,100.39368693318548,2.1031659856403504,2.0990050416029766,4.844642847922548,0.40489807252521415,5.249540920447762
2025-10-31 05:00:00+00:00,G07,28.979926999744006,87.83627161647009,2.0572841787775986,2.0533891589509663,4.738954105814199,0.4014375805749139,5.140391686389113
2025-10-31 05:00:00+00:00,G21,36.03197585274142,350.28379971088043,1.6967969485937424,1.6946096364199565,3.9085717710856858,0.3312961839201015,4.239867955005788
2025-10-31 05:00:00+00:00,G31,69.71931240944193,141.51518088003374,1.0659461367703782,1.0654032172924084,2.4554069260505664,0.20828632898066585,2.6636932550312324
2025-10-31 05:00:00+00:00,G25,61.97063192377718,321.1367598637608,1.132558494598796,1.1319073629377214,2.608848492308327,0.22128788945432454,2.8301363817626517
2025-10-31 05:00:00+00:00,G05,77.93787283953424,227.20990535901464,1.0225302582903546,1.0220509834597502,2.355398449971832,0.19981096726638117,2.555209417238213
2025-10-31 05:00:00+00:00,G12,62.60903138402747,286.13206927499346,1.125966480336418,1.1253266458859854,2.593663787454939,0.22000135927071016,2.813665146725649
2025-10-31 05:00:00+00:00,G18,55.464688266837726,180.94935351786916,1.2133471782074097,1.212546631237166,2.7949452250007685,0.23705286640686596,3.0319980914076345
2025-10-31 05:00:00+00:00,G27,17.493981426247398,207.68539846548927,3.2936767978508965,3.2777639376415206,7.58698450384954,0.6408028498089173,8.227787353658456
2025-10-31 05:00:00+00:00,G10,39.41726424475468,177.306369774791,1.5725714526704186,1.5708297631533974,3.6224183412263096,0.3070972186964892,3.9295155599227987
2025-10-31 05:00:00+00:00,G02,31.216189414538036,70.28747560729602,1.9242763126889444,1.9210878350509568,4.432570486278983,0.37557267175246206,4.808143158031445
2025-10-31 06:00:00+00:00,G23,84.40134678486655,305.5211261728828,1.0047835306490442,1.004328768671287,2.3145188628500737,0.19152549618561432,2.506044359035688
2025-10-31 06:00:00+00:00,G18,15.633290467963512,49.18367931913038,3.6644266038719273,3.642550148979263,8.441006682018985,0.6946343134103451,9.13564099542933
2025-10-31 06:00:00+00:00,G32,26.713497409228815,255.2079588876427,2.215829204536756,2.2109647022068146,5.104162572650417,0.4216309687108393,5.5257935413612564
2025-10-31 06:00:00+00:00,G24,63.691481345924046,199.01519168684678,1.1152756524697565,1.114653860809176,2.569037465464084,0.21256449125630977,2.781601956720394
2025-10-31 06:00:00+00:00,G11,38.69174250369311,106.74365171320746,1.5971825841118215,1.5953579301170995,3.679110082501581,0.3042347572733307,3.9833448397749116
2025-10-31 06:00:00+00:00,G10,30.3330919255791,151.12110832065954,1.9743456568397433,1.9709022069095807,4.547905220530349,0.37585105085765685,4.923756271388005
2025-10-31 06:00:00+00:00,G02,33.6232470735151,92.2344996940049,1.801872013665265,1.799253313335584,4.150612183477938,0.34311760685309567,4.4937297903310345
2025-10-31 06:00:00+00:00,G08,35.80406113908804,220.14493591164498,1.7060865215197774,1.7038631343953228,3.9299703023208075,0.32492669972918786,4.254897002049995
2025-10-31 07:00:00+00:00,G21,76.22952030300709,257.25423750478274,1.0295318141822218,1.0290426313164882,2.371526533968748,0.19654714258144926,2.5680736765501972
2025-10-31 07:00:00+00:00,G05,31.723433265579352,14.784306036435284,1.8968432155581763,1.8937889561322563,4.369378347038259,0.36171369062126096,4.731092037659519
2025-10-31 07:00:00+00:00,G30,87.22014643126158,143.57552452012604,1.0011757772488787,1.0007258940891637,2.3062084028927923,0.19113864577103026,2.4973470486638227
2025-10-31 07:00:00+00:00,G27,46.581212929098285,156.06746552906714,1.3755187079637743,1.3743526811291418,3.168507343794554,0.2625013620956661,3.4310087058902203
2025-10-31 07:00:00+00:00,G28,77.36184600095851,267.85535147968153,1.0247788812766674,1.024296439093885,2.3605781530208034,0.19564061986693201,2.5562187728877355
2025-10-31 07:00:00+00:00,G17,25.55040271958984,90.30978984479803,2.308481224069182,2.3029821873387686,5.317586499643361,0.4398695977817048,5.757456097425066
2025-10-31 07:00:00+00:00,G29,42.908312404534286,66.36012275929322,1.467107139039054,1.4656925881574245,3.379481294776461,0.2799472843380681,3.6594285791145293
2025-10-31 07:00:00+00:00,G32,65.96097686137551,29.114267982191162,1.0947511082097796,1.0941629994443542,2.5217591777612274,0.20898513289387166,2.730744310655099
2025-10-31 07:00:00+00:00,G11,21.06824739342411,154.1932109784388,2.7632680963494147,2.7538512354273337,6.365188059940877,0.5259855859666207,6.8911736459074975
2025-10-31 07:00:00+00:00,G22,20.619633779437585,247.8599642755319,2.819781522648333,2.8097771041673902,6.495366737420436,0.5366674268959716,7.032034164316407
2025-10-31 07:00:00+00:00,G10,87.56294936913272,20.9496943830397,1.0009034664120193,1.0004539500802543,2.3055811348800868,0.19108670446532858,2.4966678393454154
2025-10-31 08:00:00+00:00,G26,37.70434568715206,180.37435820949332,1.632364785561961,1.6304170260112252,3.760152283541977,0.3003228161912675,4.060475099733245
2025-10-31 08:00:00+00:00,G17,47.173905035168914,194.17588142402252,1.3623065373999417,1.3611737611947095,3.1380731089007656,0.2507282068120653,3.388801315712831
2025-10-31 08:00:00+00:00,G10,61.98189461142107,246.22695698333078,1.1324403124421476,1.1317893844788898,2.608576259710487,0.20847560462101136,2.8170518643314986
2025-10-31 08:00:00+00:00,G24,13.844713935762698,221.70641918036898,4.111955996769139,4.081117036566354,9.471890638557714,0.751741758135522,10.223632396693235
2025-10-31 08:00:00+00:00,G14,85.93165852731087,339.8009776418726,1.002521165508991,1.0020694670595636,2.309307504749961,0.1845811958323715,2.4938887005823323
2025-10-31 08:00:00+00:00,G30,80.93443098384381,339.93057496506026,1.0126235948832205,1.0121581094101586,2.3325784508134983,0.1864395237533511,2.5190179745668493
2025-10-31 08:00:00+00:00,G27,30.871489867337118,312.19161607980135,1.9434614387703504,1.9401768028390123,4.476763424207502,0.35738056708294585,4.834143991290448
2025-10-31 08:00:00+00:00,G11,11.22436322323078,229.10529508056405,5.011884259581152,4.956345181388301,11.544875391945185,0.9129587824117245,12.45783417435691
2025-10-31 08:00:00+00:00,G04,84.67490464635864,288.3417460856639,1.0043258502805448,1.003871709173236,2.313464596121235,0.18491316882970998,2.498377764950945
2025-10-31 09:00:00+00:00,G20,75.15747860711487,290.46050613621503,1.0344456681639982,1.0339494507320497,2.38284559661577,0.19562323607850368,2.5784688326942735
2025-10-31 09:00:00+00:00,G27,32.548381981872,356.5818511202424,1.854156873559879,1.8513039003093656,4.271050358245182,0.35026669793853177,4.621317056183713
2025-10-31 09:00:00+00:00,G04,19.4531862097325,148.54236368811354,2.978924593028118,2.967136157673096,6.86195280004027,0.5613821610317494,7.42333496107202
2025-10-31 09:00:00+00:00,G06,65.73897322913206,133.92651088540194,1.096650103098475,1.0960589302107555,2.526133512487337,0.20737434959587484,2.733507862083212
2025-10-31 09:00:00+00:00,G09,60.31542774239072,279.50866586711885,1.1506861239032742,1.15000324226843,2.6506054864111923,0.21758061343718685,2.868186099848379
2025-10-31 09:00:00+00:00,G25,80.19776108216423,122.68927449108642,1.0147847894472615,1.014316318598071,2.337556762491767,0.19190864747875494,2.5294654099705216
2025-10-31 09:00:00+00:00,G32,68.80568350431086,335.0726372172833,1.0723864780683714,1.071833663334029,2.4702422522304937,0.2027909291027982,2.6730331813332917
2025-10-31 09:00:00+00:00,G21,74.27847443078788,309.02859066348424,1.0387816965166492,1.0382792160285947,2.3928336379261017,0.19644242767261003,2.5892760655987117
2025-10-31 09:00:00+00:00,G07,32.562765805704515,154.43784985500662,1.8534329275832013,1.8505832896817673,4.269382748687905,0.35013035840779017,4.619513107095695
2025-10-31 09:00:00+00:00,G14,24.195163502377824,270.31358440493904,2.4279617490021166,2.4215663376960466,5.592809888826376,0.45816035109209174,6.050970239918468
2025-10-31 09:00:00+00:00,G15,70.04918013126867,271.63543467048567,1.0637058591312336,1.0631663538625225,2.4502464465087965,0.20115107415078914,2.651397520659586
2025-10-31 10:00:00+00:00,G23,85.69556343053522,196.529677259396,1.0028229812116516,1.0023708748628515,2.3100027372210397,0.18994928078651035,2.49995201800755
2025-10-31 10:00:00+00:00,G02,72.5036840376962,254.09933419633003,1.0484038532628905,1.0478872866921065,2.4149982759910684,0.19857464082815418,2.6135729168192228
2025-10-31 10:00:00+00:00,G06,19.07716816139584,348.7146998306886,3.0343610077791148,3.021904890653745,6.989650581419191,0.5726509767788847,7.562301558198076
2025-10-31 10:00:00+00:00,G08,84.47432845498341,247.69080366301407,1.0046591511524912,1.0042045579587873,2.3142323546797634,0.19029676373319018,2.5045291184129534
2025-10-31 10:00:00+00:00,G28,87.93985668275282,301.30699472545456,1.0006454827200328,1.0001963137323546,2.304986869445596,0.1895372014522812,2.494524070897877
2025-10-31 10:00:00+00:00,G01,89.67449936242633,312.0727339119029,1.0000161051988354,0.9995677828421544,2.3035370983255175,0.18941809484858826,2.492955193174106
2025-10-31 10:00:00+00:00,G27,14.469692374188003,301.85307495503463,3.943422906570995,3.916198029047857,9.083674665286289,0.7421195265045689,9.825794191790857
2025-10-31 10:00:00+00:00,G15,68.96284454328071,153.3929310168988,1.0712537110158842,1.0707026453548356,2.4676329233250893,0.20289815129474134,2.6705310746198307
2025-10-31 11:00:00+00:00,G15,30.2945739098511,29.84087580960752,1.9765993699360649,1.9731441350954562,4.553096648647726,0.37035915415741694,4.923455802805143
2025-10-31 11:00:00+00:00,G23,42.41616694251337,190.2132436669953,1.4807858829726372,1.4793314352507314,3.41099028142747,0.27767051039656215,3.688660791824032
2025-10-31 11:00:00+00:00,G32,55.71784201640085,157.08089937836016,1.209691488316965,1.2088981507409686,2.786524343338129,0.2269101828940797,3.0134345262322086
2025-10-31 11:00:00+00:00,G25,69.27790887285346,288.75932964962425,1.0690141377167157,1.0684665192600193,2.4624740662304547,0.20055116566510553,2.6630252318955603
2025-10-31 11:00:00+00:00,G22,71.37558824868574,352.04424075153753,1.0551418300157323,1.0546152445650172,2.4305192054412394,0.19795128140485363,2.6284704868460933
2025-10-31 11:00:00+00:00,G21,75.82322815013545,200.16181391133043,1.0313462295662337,1.0308544570132392,2.375706039805819,0.19349138158138487,2.569197421387204
2025-10-31 11:00:00+00:00,G29,69.53693255546384,116.16709977993013,1.0672039835580882,1.0666591408127177,2.458304376126056,0.200211920730547,2.658516296856603
2025-10-31 11:00:00+00:00,G11,64.48315416775273,15.624281987342194,1.1078319746768317,1.107222543387868,2.551890953668082,0.2078256713939027,2.759716625061985
2025-10-31 11:00:00+00:00,G30,29.000517703397595,332.87159888049456,2.0559615373932454,2.0520740109564266,4.735907401385341,0.3851742918565211,5.121081693241862
2025-10-31 11:00:00+00:00,G12,42.01783142976198,330.8816575003174,1.4921259527036255,1.4906378670231317,3.4371121320528015,0.27979272764024166,3.7169048596930434
2025-10-31 11:00:00+00:00,G03,48.21719127041821,91.0764604761268,1.339997200464999,1.338919125749707,3.086683551271125,0.25131511990321986,3.337998671174345
2025-10-31 12:00:00+00:00,G19,30.795989028341015,149.9900607858525,1.9477240035810923,1.9444177445718571,4.486582242249046,0.36399500178385147,4.850577244032897
2025-10-31 12:00:00+00:00,G23,46.259267746306485,209.21854362509745,1.3828654203251145,1.3816806262367982,3.1854304957189012,0.2586506132315285,3.4440811089504297
2025-10-31 12:00:00+00:00,G24,12.585276088772037,330.9035586608014,4.500155266485901,4.459820966371249,10.366107656350273,0.8348784849046974,11.20098614125497
2025-10-31 12:00:00+00:00,G26,32.38108057351566,29.78943121271021,1.8626274265726017,1.8597352348467497,4.290562277109988,0.34814243596331135,4.638704713073299
2025-10-31 12:00:00+00:00,G07,42.8965376697749,315.5981349332854,1.4674302071509313,1.4660147224804418,3.3802254821721704,0.27443795604833854,3.654663438220509
2025-10-31 12:00:00+00:00,G28,58.22255056186388,198.5716341158652,1.17588166756859,1.1751529679330648,2.708643421244247,0.2199886355970696,2.9286320568413164
2025-10-31 12:00:00+00:00,G27,31.67661140121039,59.340334009320344,1.899336606900859,1.8962703066798794,4.375121873996129,0.3549818014104732,4.730103675406602
2025-10-31 12:00:00+00:00,G02,20.654810017899976,148.05184197073285,2.8152613590675464,2.805304805780134,6.484954540612093,0.5251530596420408,7.010107600254134
2025-10-31 12:00:00+00:00,G04,16.096030367933054,279.9368221446812,3.5643885155561876,3.5442455663188484,8.21056894558368,0.6634827700148881,8.874051715598567
2025-10-31 12:00:00+00:00,G13,85.24254617083068,172.93322947188767,1.0034502499634776,1.0029972950855708,2.311447650790871,0.18776109364001875,2.4992087444308897
2025-10-31 13:00:00+00:00,G10,46.04353082480748,187.31077232536558,1.3878570005534474,1.3866593413567654,3.197067386474921,0.2633266089236498,3.460393995398571
2025-10-31 13:00:00+00:00,G04,20.3327532121196,278.03462102483013,2.857230291369423,2.8468234367967,6.5819156991986025,0.5406117706476933,7.122527469846296
2025-10-31 13:00:00+00:00,G20,86.32408218069779,187.25886040031762,1.0020574577718129,1.001606385538568,2.308339559723148,0.19020505261377407,2.498544612336922
2025-10-31 13:00:00+00:00,G12,58.493970756070404,306.78534011467445,1.1724635830652776,1.1717412156897924,2.7008871099491736,0.2225136568594916,2.923400766808665
2025-10-31 13:00:00+00:00,G28,28.29142444027702,198.6864619588148,2.1026642319297104,2.09850625933648,4.843697324673281,0.39850633864799756,5.242203663321279
2025-10-31 13:00:00+00:00,G23,63.73605475246854,201.93766975273905,1.114848247539848,1.1142271700714457,2.5681644230327936,0.21159173959656755,2.779756162629361
2025-10-31 13:00:00+00:00,G08,59.450259236631666,315.5952969570042,1.1607826542968092,1.1600816499325446,2.6739789224381294,0.22029950532219023,2.8942784277603195
2025-10-31 13:00:00+00:00,G27,38.65301744262724,145.25383183646292,1.5985250437734493,1.5966957902201608,3.6823622908365174,0.30321253056280856,3.985574821399326
2025-10-31 13:00:00+00:00,G31,19.08460737597032,48.245482242230665,3.0332431798748454,3.0208007674410235,6.987378989159693,0.5736500657370505,7.561029054896744
2025-10-31 13:00:00+00:00,G07,63.72585564742397,10.36176347280203,1.1149459563394515,1.114324715648185,2.56838950502356,0.21161026350159035,2.7799997685251503
2025-10-31 14:00:00+00:00,G28,15.298878228149269,144.1081760077013,3.7403897394205297,3.7171331040525613,8.616361803729133,0.6917584706641816,9.308120274393314
2025-10-31 14:00:00+00:00,G13,13.668901312370636,251.16032653089545,4.162035003459536,4.13006430486604,9.587663833969387,0.76860496713557,10.356268801104957
2025-10-31 14:00:00+00:00,G27,59.6644547537673,64.82421804574747,1.1582419754277802,1.1575455612365813,2.6681262145954343,0.21541922894612775,2.883545443541562
2025-10-31 14:00:00+00:00,G17,37.79307265803314,250.74052784174845,1.629120443552926,1.627184260756583,3.7528418537685204,0.3028189909268001,4.05566084469532
2025-10-31 14:00:00+00:00,G30,26.730463286281136,148.19803716871013,2.214539028337467,2.20968299959138,5.101412105678189,0.41122200622395577,5.512634111902145
2025-10-31 14:00:00+00:00,G20,56.371994757739074,314.75433774759017,1.200453743580581,1.1996784308057489,2.7653652437122265,0.22326015597294985,2.9886253996851764
2025-10-31 14:00:00+00:00,G04,37.3250568365236,185.4849797511159,1.6464247498467315,1.6444262877939169,3.7927040537469305,0.3060277321584479,4.098731785905379
2025-10-31 14:00:00+00:00,G09,52.98107333712561,350.31972573723755,1.2517369893280443,1.2508580817649793,2.8835013286160827,0.23278468901646263,3.1162860176325453
2025-10-31 14:00:00+00:00,G32,46.80953271868576,216.69674239474568,1.3703815617074133,1.3692285394873285,3.156810965549197,0.2548134311985918,3.411624396747789
2025-10-31 14:00:00+00:00,G16,56.78128847593229,80.58566372627541,1.1948236665533865,1.1940592043208467,2.752395798272381,0.22221441792410954,2.9746102161964907
2025-10-31 15:00:00+00:00,G07,26.747945866936824,90.87729996384748,2.213211323186026,2.208364004259553,5.098353604091329,0.4032472671777942,5.501600871269123
2025-10-31 15:00:00+00:00,G31,39.63776822331056,256.80585091843886,1.565289823107905,1.5635721895201056,3.60580163651137,0.2855082818063711,3.891309918317741
2025-10-31 15:00:00+00:00,G24,48.761838815281706,322.27446156739177,1.3288104233880198,1.3277591032635425,3.0610476913166424,0.24244881225592274,3.303496503572565
2025-10-31 15:00:00+00:00,G03,59.460381722423676,184.2038791616398,1.1606619714889275,1.159961185613417,2.6737009175218933,0.21180891249300984,2.8855098300149034
2025-10-31 15:00:00+00:00,G16,39.51309116558179,191.56085469551363,1.569395863637096,1.5676646925263396,3.615260311474414,0.28625557285530945,3.9015158843297235
2025-10-31 15:00:00+00:00,G30,47.002777290651835,38.581924082319375,1.3660802622751087,1.3649380541614817,3.1469024921769404,0.24923768868988644,3.396140180866827
2025-10-31 15:00:00+00:00,G04,69.79767505070052,161.06845205644368,1.0654098961335738,1.0648677951989878,2.4542782367333005,0.19444485940333506,2.6487230961366355
2025-10-31 15:00:00+00:00,G20,12.934656231247832,191.74221592380835,4.385241794099785,4.347893885208285,10.101842996888264,0.7939254234390325,10.895768420327297
2025-10-31 16:00:00+00:00,G11,39.046583711890804,57.84529437344004,1.585018795835157,1.5832354672840885,3.651249298085867,0.303981209718545,3.955230507804412
2025-10-31 16:00:00+00:00,G29,61.6733793065281,67.16412865847008,1.1357024214930902,1.1350458553839442,2.6162040981514822,0.2179288042337173,2.8341329023851998
2025-10-31 16:00:00+00:00,G30,55.662264373512954,102.63426072978496,1.210490159219874,1.2096952502903704,2.7884851307789016,0.23226148805575111,3.020746618834653
2025-10-31 16:00:00+00:00,G20,38.4877380718277,62.414494306111735,1.604288303919373,1.6024392165068306,3.6956385369086675,0.3076683295693115,4.003306866477979
2025-10-31 16:00:00+00:00,G16,88.92121990343837,322.8355528655131,1.0001769238405842,0.9997283852538313,2.3040075617591698,0.19194784996873562,2.4959554117279055
2025-10-31 16:00:00+00:00,G21,58.46198554855097,28.884148438191197,1.1728639882638026,1.17214088101017,2.7018094833644954,0.22505104915395266,2.926860532518448
2025-10-31 16:00:00+00:00,G01,28.97814333887956,188.82410024529167,2.0573988441779725,2.053503174265626,4.739423977448377,0.3942726094590002,5.133696586907377
2025-10-31 16:00:00+00:00,G15,18.1425978096323,147.74285771627814,3.182023490884121,3.1676677720936364,7.33010931360066,0.6081922122419782,7.938301525842639
2025-10-31 16:00:00+00:00,G08,22.22873113474656,353.6563020870983,2.627706739272851,2.6196049662220817,6.0531852445889385,0.5029641535146397,6.556149398103578
2025-10-31 16:00:00+00:00,G14,29.67661827076065,40.334004780498844,2.013594969774361,2.009942429898448,4.638517372372218,0.38590894654050206,5.024426318912719
2025-10-31 17:00:00+00:00,G32,71.4223601154271,197.61191276003183,1.0548526250103545,1.0543264722223054,2.4299585069738523,0.1939960708889042,2.6239545778627567
2025-10-31 17:00:00+00:00,G21,16.983214367174035,72.6229664388849,3.3875135473729343,3.370208735662322,7.803476207728291,0.6201184073618673,8.423594615090158
2025-10-31 17:00:00+00:00,G16,50.48831650874776,246.44575723674,1.2953056003846395,1.2943317588652956,2.9838659810460553,0.2381570436312144,3.2220230246772696
2025-10-31 17:00:00+00:00,G25,84.56114738055473,31.63252004735645,1.0045133475304588,1.0040589521403895,2.313996947371165,0.18474684719383166,2.4987437945649966
2025-10-31 17:00:00+00:00,G07,35.651375372761144,49.97691843912734,1.7123819089169592,1.7101338507237536,3.944642965381107,0.3146646285331707,4.2593075939142775
2025-10-31 17:00:00+00:00,G18,57.5106478046319,0.9759237891586814,1.1850689486992134,1.1843230459318814,2.7299248302235077,0.21791544045146619,2.947840270674974
2025-10-31 17:00:00+00:00,G09,39.538438520791686,42.01058309100527,1.5685587506195733,1.5668303451934598,3.613331937927249,0.28829678351559657,3.9016287214428456
2025-10-31 17:00:00+00:00,G01,46.34143777752797,170.3398323786812,1.3809787533798785,1.3797987978493427,3.181222656285888,0.25388297880427907,3.4351056350901668
2025-10-31 17:00:00+00:00,G26,53.88824943505226,218.19667718010191,1.2371671309681378,1.236318537573273,2.849938202898202,0.22748261091348224,3.0774208138116843
2025-10-31 18:00:00+00:00,G24,28.85533968519998,194.32118228926788,2.065328972172927,2.0613881678814843,4.757691820297555,0.358269263577802,5.115961083875357
2025-10-31 18:00:00+00:00,G10,60.70068509761418,157.94808313980207,1.1463298218072009,1.1456546621274295,2.6406853775150676,0.19911478027774726,2.8398001577928147
2025-10-31 18:00:00+00:00,G07,82.62929043700127,207.89505752620525,1.0083151260601788,1.00785555423735,2.3227547243922277,0.17516529532645142,2.4979200197186793
