time_utc_x,station,system,prn,sat,elev_deg,az_deg,t_round,time_utc_y,TRODRY_m,TROWET_m,m_dry,m_wet,slant_dry_m,slant_wet_m,slant_total_m
2025-10-27 03:00:00+00:00,MIZU,J,01,J01,78.09537158566872,321.5236036759912,2025-10-27 03:00:00+00:00,2025-10-27 03:00:00+00:00,2.2848,0.0940999999999999,1.0207286256892045,1.0186490971033129,2.3321607639746946,0.09585488003742164,2.4280156440121163
2025-10-27 04:00:00+00:00,MIZU,G,01,G01,65.59492730979451,70.06993482670833,2025-10-27 04:00:00+00:00,2025-10-27 04:00:00+00:00,2.2848,0.1095999999999999,1.096675109971584,1.0942749816997943,2.505683291263075,0.11993253799429736,2.6256158292573724
2025-10-27 04:00:00+00:00,MIZU,G,15,G15,45.33686524225722,15.76935568340236,2025-10-27 04:00:00+00:00,2025-10-27 04:00:00+00:00,2.2848,0.1095999999999999,1.4036035179662218,1.3996743423044906,3.2069533178492238,0.15340430791657203,3.3603576257657957
2025-10-27 04:00:00+00:00,MIZU,J,01,J01,25.02881698439061,245.89762316728365,2025-10-27 04:00:00+00:00,2025-10-27 04:00:00+00:00,2.2848,0.1095999999999999,2.3569672263755472,2.345908766219454,5.385198718822851,0.25711160077765194,5.642310319600503
2025-10-27 05:00:00+00:00,MIZU,G,01,G01,63.40954013400811,348.3035036763156,2025-10-27 05:00:00+00:00,2025-10-27 05:00:00+00:00,2.2848,0.1022,1.1167834037242852,1.1142945523983274,2.551626720829247,0.11388090325510906,2.665507624084356
2025-10-27 05:00:00+00:00,MIZU,G,15,G15,36.17864827897988,133.3654941725528,2025-10-27 05:00:00+00:00,2025-10-27 05:00:00+00:00,2.2848,0.1022,1.6906030515558514,1.6849060369804434,3.86268985219481,0.1721973969794013,4.034887249174211
2025-10-27 05:00:00+00:00,MIZU,J,01,J01,45.52112773292751,68.20968927034285,2025-10-27 05:00:00+00:00,2025-10-27 05:00:00+00:00,2.2848,0.1022,1.399171125628211,1.3952666918925176,3.196826187835337,0.1425962559114153,3.339422443746752
2025-10-27 06:00:00+00:00,MIZU,G,01,G01,23.444897846805656,171.25377344133614,2025-10-27 06:00:00+00:00,2025-10-27 06:00:00+00:00,2.2848,0.0959,2.505845290398578,2.4933493947224115,5.725355319502671,0.23911220695387925,5.96446752645655
2025-10-27 06:00:00+00:00,MIZU,G,15,G15,29.74910768830747,241.13303808570373,2025-10-27 06:00:00+00:00,2025-10-27 06:00:00+00:00,2.2848,0.0959,2.0104423077913074,2.0023909249268863,4.59345858484158,0.19202928970048838,4.785487874542068
2025-10-27 06:00:00+00:00,MIZU,J,01,J01,43.4148747267015,299.7641505808215,2025-10-27 06:00:00+00:00,2025-10-27 06:00:00+00:00,2.2848,0.0959,1.4524832118119602,1.4482760186057706,3.318633642347967,0.1388896701842934,3.45752331253226
2025-10-27 07:00:00+00:00,MIZU,G,01,G01,60.51723163014619,112.45199089753478,2025-10-27 07:00:00+00:00,2025-10-27 07:00:00+00:00,2.2848,0.0978,1.1471787259688573,1.1445527129228272,2.6210739530936453,0.1119372553238525,2.733011208417498
2025-10-27 07:00:00+00:00,MIZU,G,15,G15,69.09688709068807,289.7151686988487,2025-10-27 07:00:00+00:00,2025-10-27 07:00:00+00:00,2.2848,0.0978,1.0690784035652605,1.0667974233926043,2.4426303364659074,0.1043327880077967,2.546963124473704
2025-10-27 07:00:00+00:00,MIZU,J,01,J01,40.18609463696134,103.79811741488788,2025-10-27 07:00:00+00:00,2025-10-27 07:00:00+00:00,2.2848,0.0978,1.5468566873325096,1.5420859155108113,3.5342581592173183,0.15081600253695734,3.6850741617542755
2025-10-27 08:00:00+00:00,MIZU,G,01,G01,59.36220775837341,50.31089409935153,2025-10-27 08:00:00+00:00,2025-10-27 08:00:00+00:00,2.2848,0.0817,1.160623198017041,1.1579353447711505,2.651791882829335,0.09460331766780299,2.746395200497138
2025-10-27 08:00:00+00:00,MIZU,G,15,G15,27.99403316088204,2.6504171103619845,2025-10-27 08:00:00+00:00,2025-10-27 08:00:00+00:00,2.2848,0.0817,2.1250389528971882,2.116045594269331,4.855288999579496,0.17288092505180433,5.0281699246313005
2025-10-27 08:00:00+00:00,MIZU,J,01,J01,66.150084537639,239.34630837313156,2025-10-27 08:00:00+00:00,2025-10-27 08:00:00+00:00,2.2848,0.0817,1.091932223790454,1.0895527881925577,2.4948467449164298,0.08901646279533196,2.5838632077117616
2025-10-27 09:00:00+00:00,MIZU,G,01,G01,60.83574961071178,281.0624511679084,2025-10-27 09:00:00+00:00,2025-10-27 09:00:00+00:00,2.2848,0.0810999999999999,1.1436069483072433,1.1409972435557838,2.61291315549239,0.09253487645237395,2.705448031944764
2025-10-27 09:00:00+00:00,MIZU,G,15,G15,44.8295254099921,204.74683054304174,2025-10-27 09:00:00+00:00,2025-10-27 09:00:00+00:00,2.2848,0.0810999999999999,1.4160299160551857,1.4120309598919794,3.2353451522028887,0.11451571084723938,3.349860863050128
2025-10-27 09:00:00+00:00,MIZU,J,01,J01,24.086804878297734,41.23082647295044,2025-10-27 09:00:00+00:00,2025-10-27 09:00:00+00:00,2.2848,0.0810999999999999,2.4430749765065087,2.431195789314783,5.581937706322072,0.19716997851342866,5.7791076848355
2025-10-27 10:00:00+00:00,MIZU,G,01,G01,58.446192516380655,169.5946342115277,2025-10-27 10:00:00+00:00,2025-10-27 10:00:00+00:00,2.2849,0.0732,1.1718533471355252,1.1691132884949185,2.6775677128699615,0.08557909271782803,2.7631468055877897
2025-10-27 10:00:00+00:00,MIZU,G,15,G15,51.74034692127727,275.39958866976923,2025-10-27 10:00:00+00:00,2025-10-27 10:00:00+00:00,2.2849,0.0732,1.2715970975382684,1.2683713828003294,2.9054722081651896,0.0928447852209841,2.9983169933861737
2025-10-27 10:00:00+00:00,MIZU,J,01,J01,56.2566908000384,199.2885842368785,2025-10-27 10:00:00+00:00,2025-10-27 10:00:00+00:00,2.2849,0.0732,1.2008629629295011,1.197985729544046,2.743851783997617,0.08769255540262416,2.831544339400241
2025-10-27 11:00:00+00:00,MIZU,G,01,G01,51.34846544845188,109.4220353025404,2025-10-27 11:00:00+00:00,2025-10-27 11:00:00+00:00,2.2849,0.0817,1.2785124099243883,1.275251560033831,2.921273005436235,0.10418805245476398,3.0254610578909986
2025-10-27 11:00:00+00:00,MIZU,G,15,G15,17.003159246916063,157.21826012365045,2025-10-27 11:00:00+00:00,2025-10-27 11:00:00+00:00,2.2849,0.0817,3.405711117578469,3.382670321734799,7.781709332555043,0.27636416528573304,8.058073497840777
2025-10-27 11:00:00+00:00,MIZU,J,01,J01,28.948003733269395,147.07031174086902,2025-10-27 11:00:00+00:00,2025-10-27 11:00:00+00:00,2.2849,0.0817,2.060939091705189,2.052479023197564,4.709039730637186,0.16768753619524096,4.876727266832427
2025-10-27 12:00:00+00:00,MIZU,G,01,G01,70.4711997624308,84.21821491152267,2025-10-27 12:00:00+00:00,2025-10-27 12:00:00+00:00,2.2849,0.0769,1.0596884559808888,1.0574473265314224,2.4212821530707327,0.08131769941026637,2.502599852480999
2025-10-27 12:00:00+00:00,MIZU,G,15,G15,18.78967820978929,101.29820112791876,2025-10-27 12:00:00+00:00,2025-10-27 12:00:00+00:00,2.2849,0.0769,3.093148765788302,3.0741312750695964,7.067535614949691,0.23640069505285194,7.303936310002543
2025-10-27 12:00:00+00:00,MIZU,J,01,J01,34.08359425483444,238.28994530168222,2025-10-27 12:00:00+00:00,2025-10-27 12:00:00+00:00,2.2849,0.0769,1.7806208530461114,1.7743021342862826,4.06854058712506,0.13644383412661512,4.204984421251675
2025-10-27 13:00:00+00:00,MIZU,G,01,G01,51.20708990218309,282.20335527830883,2025-10-27 13:00:00+00:00,2025-10-27 13:00:00+00:00,2.2849,0.0665999999999999,1.2810404159182207,1.277766674414145,2.9270492463315425,0.08509926051598192,3.012148506847524
2025-10-27 13:00:00+00:00,MIZU,G,15,G15,58.18038012128019,146.2992701184254,2025-10-27 13:00:00+00:00,2025-10-27 13:00:00+00:00,2.2849,0.0665999999999999,1.1752093854509087,1.172453628434624,2.6852359248167814,0.07808541165374584,2.7633213364705274
2025-10-27 13:00:00+00:00,MIZU,J,01,J01,67.91132500329226,60.11025116677341,2025-10-27 13:00:00+00:00,2025-10-27 13:00:00+00:00,2.2849,0.0665999999999999,1.077815037329233,1.075496664374313,2.4626995787935644,0.07162807784732912,2.5343276566408934
2025-10-27 14:00:00+00:00,MIZU,G,01,G01,16.47628475370093,32.41722987923103,2025-10-27 14:00:00+00:00,2025-10-27 14:00:00+00:00,2.2849,0.0761,3.511008428108584,3.4865259838801386,8.022303157385304,0.26532462737327855,8.287627784758582
2025-10-27 14:00:00+00:00,MIZU,G,15,G15,61.95335778876927,166.27580289049945,2025-10-27 14:00:00+00:00,2025-10-27 14:00:00+00:00,2.2849,0.0761,1.1315223636110066,1.1289674597540051,2.5854154486147887,0.08591442368727979,2.6713298723020684
2025-10-27 14:00:00+00:00,MIZU,J,01,J01,25.482665637184116,180.37611903721088,2025-10-27 14:00:00+00:00,2025-10-27 14:00:00+00:00,2.2849,0.0761,2.3178301002782087,2.3071350063519525,5.296009996125679,0.1755729739833836,5.471582970109062
2025-10-27 15:00:00+00:00,MIZU,G,01,G01,24.900286676355947,250.67533502798497,2025-10-27 15:00:00+00:00,2025-10-27 15:00:00+00:00,2.2849,0.0683,2.3683193611277304,2.3571543724528365,5.411372908240751,0.16099364363852872,5.57236655187928
2025-10-27 15:00:00+00:00,MIZU,G,15,G15,44.00015791231199,137.1676413947337,2025-10-27 15:00:00+00:00,2025-10-27 15:00:00+00:00,2.2849,0.0683,1.4370699460861636,1.4329514431797745,3.283561119812275,0.0978705835691786,3.3814317033814536
2025-10-27 15:00:00+00:00,MIZU,J,01,J01,34.598285794611975,226.90173352279984,2025-10-27 15:00:00+00:00,2025-10-27 15:00:00+00:00,2.2849,0.0683,1.7574101972501506,1.7512548509839445,4.015506559696869,0.11961070632220341,4.135117266019072
2025-10-27 16:00:00+00:00,MIZU,G,01,G01,38.51781968597038,31.55397095379636,2025-10-27 16:00:00+00:00,2025-10-27 16:00:00+00:00,2.2849,0.0684,1.6026719562112235,1.5975512550211586,3.6619451527470246,0.10927250584344725,3.771217658590472
2025-10-27 16:00:00+00:00,MIZU,G,15,G15,22.670383637833496,346.2831592378252,2025-10-27 16:00:00+00:00,2025-10-27 16:00:00+00:00,2.2849,0.0684,2.5864579966621557,2.573147321728407,5.909797876573359,0.17600327680622305,6.085801153379582
2025-10-27 16:00:00+00:00,MIZU,J,01,J01,74.05774489599446,251.89456817186985,2025-10-27 16:00:00+00:00,2025-10-27 16:00:00+00:00,2.2849,0.0684,1.0387031107382845,1.0365497757851982,2.373332737725906,0.07090000466370756,2.4442327423896137
2025-10-27 17:00:00+00:00,MIZU,G,01,G01,32.281547494868775,348.9034958451806,2025-10-27 17:00:00+00:00,2025-10-27 17:00:00+00:00,2.2849,0.0752,1.8681807925619252,1.861226577078119,4.268606292924742,0.13996423859627455,4.408570531521017
2025-10-27 17:00:00+00:00,MIZU,G,15,G15,65.61880875777665,258.0804680972384,2025-10-27 17:00:00+00:00,2025-10-27 17:00:00+00:00,2.2849,0.0752,1.096468116291841,1.0940688929754923,2.5053199989152275,0.08227398075175701,2.5875939796669845
2025-10-27 17:00:00+00:00,MIZU,J,01,J01,44.20849763934626,98.00696226425725,2025-10-27 17:00:00+00:00,2025-10-27 17:00:00+00:00,2.2849,0.0752,1.4316978035879464,1.4276099914097833,3.271286311418099,0.10735627135401571,3.3786425827721143
2025-10-27 18:00:00+00:00,MIZU,G,01,G01,21.265412539977454,324.936862755783,2025-10-27 18:00:00+00:00,2025-10-27 18:00:00+00:00,2.2849,0.0802,2.7480927661121215,2.7330712991790365,6.279117161289586,0.21919231819415871,6.498309479483745
2025-10-27 18:00:00+00:00,MIZU,G,15,G15,44.62545883918472,72.85081132628291,2025-10-27 18:00:00+00:00,2025-10-27 18:00:00+00:00,2.2849,0.0802,1.421121976751343,1.4170942491900391,3.2471216046791436,0.11365095878504113,3.3607725634641845
2025-10-27 18:00:00+00:00,MIZU,J,01,J01,34.88718056979241,208.51904481908255,2025-10-27 18:00:00+00:00,2025-10-27 18:00:00+00:00,2.2849,0.0802,1.744706342365656,1.7386395115997049,3.986479521671287,0.13943888883029631,4.125918410501583
2025-10-27 19:00:00+00:00,MIZU,G,01,G01,26.49023089105006,308.3811422732552,2025-10-27 19:00:00+00:00,2025-10-27 19:00:00+00:00,2.2849,0.0764,2.2359098785418188,2.2259558053928683,5.108830481480202,0.17006302353201513,5.278893505012217
2025-10-27 19:00:00+00:00,MIZU,G,15,G15,64.30376943928866,259.00666414233723,2025-10-27 19:00:00+00:00,2025-10-27 19:00:00+00:00,2.2849,0.0764,1.1082720267406976,1.1058209259430831,2.5322907538998196,0.08448471874205155,2.616775472641871
2025-10-27 19:00:00+00:00,MIZU,J,01,J01,43.08604758538174,225.83118265287956,2025-10-27 19:00:00+00:00,2025-10-27 19:00:00+00:00,2.2849,0.0764,1.4613560164984964,1.4570973405679706,3.3390523620974144,0.11132223681939295,3.4503745989168073
2025-10-27 20:00:00+00:00,MIZU,G,01,G01,52.96636797932781,233.9447765597352,2025-10-27 20:00:00+00:00,2025-10-27 20:00:00+00:00,2.2849,0.0825999999999999,1.25080972201842,1.2476884802561106,2.8579751338398878,0.10305906846915461,2.9610342023090426
2025-10-27 20:00:00+00:00,MIZU,G,15,G15,20.488880874092793,149.69066478141946,2025-10-27 20:00:00+00:00,2025-10-27 20:00:00+00:00,2.2849,0.0825999999999999,2.8471728789824433,2.8310518906582947,6.505505311186985,0.23384488616837484,6.73935019735536
2025-10-27 20:00:00+00:00,MIZU,J,01,J01,17.70492130102301,177.83669492802682,2025-10-27 20:00:00+00:00,2025-10-27 20:00:00+00:00,2.2849,0.0825999999999999,3.2753070474740946,3.2539914055083314,7.483749072773558,0.2687796900949878,7.752528762868546
2025-10-27 21:00:00+00:00,MIZU,G,01,G01,36.44097880163105,52.02870799177688,2025-10-27 21:00:00+00:00,2025-10-27 21:00:00+00:00,2.2849,0.0825,1.6801233150021415,1.6744965934669904,3.838913762448393,0.1381459689610267,3.97705973140942
2025-10-27 21:00:00+00:00,MIZU,G,15,G15,21.721192901965857,211.55204598397634,2025-10-27 21:00:00+00:00,2025-10-27 21:00:00+00:00,2.2849,0.0825,2.693309567022003,2.678879463645333,6.153943029688574,0.22100755575074,6.374950585439314
2025-10-27 21:00:00+00:00,MIZU,J,01,J01,26.088542954897598,333.043242615647,2025-10-27 21:00:00+00:00,2025-10-27 21:00:00+00:00,2.2849,0.0825,2.2677815060254787,2.257542280758728,5.181653963117616,0.18624723816259509,5.367901201280211
2025-10-27 22:00:00+00:00,MIZU,G,01,G01,52.76897408052567,124.87312963254135,2025-10-27 22:00:00+00:00,2025-10-27 22:00:00+00:00,2.2849,0.086,1.254071958877744,1.2509344352823797,2.865429018839757,0.10758036143428465,2.973009380274042
2025-10-27 22:00:00+00:00,MIZU,G,15,G15,53.40950694629209,8.209393570691098,2025-10-27 22:00:00+00:00,2025-10-27 22:00:00+00:00,2.2849,0.086,1.2436010596846105,1.240515646539427,2.8415040612733664,0.1066843456023907,2.948188406875757
2025-10-27 22:00:00+00:00,MIZU,J,01,J01,77.30634886069394,173.62923729944407,2025-10-27 22:00:00+00:00,2025-10-27 22:00:00+00:00,2.2849,0.086,1.0237941023510408,1.021702077228987,2.339267144461893,0.08786637864169289,2.4271335231035858
2025-10-27 23:00:00+00:00,MIZU,G,01,G01,65.8777897712686,29.782799972077886,2025-10-27 23:00:00+00:00,2025-10-27 23:00:00+00:00,2.2849,0.0836,1.0942405686655055,1.0918510731870608,2.5002302753438133,0.09127874971843827,2.5915090250622517
2025-10-27 23:00:00+00:00,MIZU,G,15,G15,46.63279150448042,176.65451796762753,2025-10-27 23:00:00+00:00,2025-10-27 23:00:00+00:00,2.2849,0.0836,1.373309860250436,1.3695482320680608,3.137875699686221,0.11449423220088988,3.252369931887111
2025-10-27 23:00:00+00:00,MIZU,J,01,J01,75.95871957337388,205.82209885538714,2025-10-27 23:00:00+00:00,2025-10-27 23:00:00+00:00,2.2849,0.0836,1.0295255843522297,1.0274100943966236,2.3523630076864097,0.08589148389155772,2.4382544915779674
2025-10-28 00:00:00+00:00,MIZU,G,01,G01,45.776811068702,96.11123871308169,2025-10-28 00:00:00+00:00,2025-10-28 00:00:00+00:00,2.2849,0.0927,1.393090624249808,1.3892200055203865,3.1830727673483863,0.12878069451173985,3.3118534618601263
2025-10-28 00:00:00+00:00,MIZU,G,15,G15,36.55198482726589,187.4420648897536,2025-10-28 00:00:00+00:00,2025-10-28 00:00:00+00:00,2.2849,0.0927,1.675738314314619,1.6701408762015113,3.828894474377473,0.1548220592238801,3.983716533601353
2025-10-28 00:00:00+00:00,MIZU,J,01,J01,43.52924491982803,7.780348756918953,2025-10-28 00:00:00+00:00,2025-10-28 00:00:00+00:00,2.2849,0.0927,1.4494334730383032,1.4452439032581292,3.311810542545219,0.1339741098320286,3.4457846523772475
2025-10-31 00:00:00+00:00,MIZU,G,01,G01,68.70897507263325,322.617877862316,2025-10-31 00:00:00+00:00,2025-10-31 00:00:00+00:00,2.2851,0.1369,1.0718709660875025,1.0695780667361057,2.449332344606552,0.14642523733617285,2.5957575819427245
2025-10-31 00:00:00+00:00,MIZU,G,15,G15,24.116190784909698,199.4530116740578,2025-10-31 00:00:00+00:00,2025-10-31 00:00:00+00:00,2.2851,0.1369,2.4402838442854695,2.4284317189042843,5.576292612576726,0.3324523023179965,5.908744914894722
2025-10-31 00:00:00+00:00,MIZU,J,01,J01,22.05742317380383,242.0064334943322,2025-10-31 00:00:00+00:00,2025-10-31 00:00:00+00:00,2.2851,0.1369,2.654381125353025,2.640364060301575,6.065526309544198,0.36146583985528563,6.426992149399483
2025-10-31 01:00:00+00:00,MIZU,G,01,G01,33.28019594953554,237.39214848908463,2025-10-31 01:00:00+00:00,2025-10-31 01:00:00+00:00,2.2851,0.1534,1.8184003838513547,1.8118111875336003,4.1552267171387305,0.2779318361676543,4.433158553306384
2025-10-31 01:00:00+00:00,MIZU,G,15,G15,62.25464992864737,276.71309709035654,2025-10-31 01:00:00+00:00,2025-10-31 01:00:00+00:00,2.2851,0.1534,1.1283810810695782,1.1258403272185011,2.5784636083520933,0.17270390619531809,2.7511675145474115
2025-10-31 01:00:00+00:00,MIZU,J,01,J01,22.003161487133276,329.7642642495388,2025-10-31 01:00:00+00:00,2025-10-31 01:00:00+00:00,2.2851,0.1534,2.660581007417255,2.6464985598084874,6.079693660049169,0.405972879074622,6.485666539123791
2025-10-31 02:00:00+00:00,MIZU,G,01,G01,29.963909408167254,13.46852022342472,2025-10-31 02:00:00+00:00,2025-10-31 02:00:00+00:00,2.2851,0.1485999999999999,1.9973858543972083,1.9894385017540148,4.56422641588306,0.2956305613606464,4.859856977243706
2025-10-31 02:00:00+00:00,MIZU,G,15,G15,51.06541051044642,133.53202219047796,2025-10-31 02:00:00+00:00,2025-10-31 02:00:00+00:00,2.2851,0.1485999999999999,1.2835917482649732,1.2803049704742464,2.9331355039602904,0.19025331861247288,3.1233888225727635
2025-10-31 02:00:00+00:00,MIZU,J,01,J01,68.93633330360686,290.9705299431487,2025-10-31 02:00:00+00:00,2025-10-31 02:00:00+00:00,2.2851,0.1485999999999999,1.0702265150817376,1.0679406383064398,2.4455746096132787,0.15869597885233686,2.6042705884656154
2025-10-31 03:00:00+00:00,MIZU,G,01,G01,35.6140280334765,343.0437822251082,2025-10-31 03:00:00+00:00,2025-10-31 03:00:00+00:00,2.2851,0.1489,1.713731360769331,1.7078776737097425,3.916047532493998,0.2543029856153807,4.1703505181093785
2025-10-31 03:00:00+00:00,MIZU,G,15,G15,33.90965947910771,185.42056652341722,2025-10-31 03:00:00+00:00,2025-10-31 03:00:00+00:00,2.2851,0.1489,1.7886366862173897,1.7822610512161465,4.087213691675357,0.2653786705260842,4.352592362201442
2025-10-31 03:00:00+00:00,MIZU,J,01,J01,31.63773088689418,336.9756852176268,2025-10-31 03:00:00+00:00,2025-10-31 03:00:00+00:00,2.2851,0.1489,1.9020567144767335,1.8948484958677707,4.346389798250784,0.28214294103471105,4.628532739285495
2025-10-31 04:00:00+00:00,MIZU,G,01,G01,25.699508142831178,16.167822981238437,2025-10-31 04:00:00+00:00,2025-10-31 04:00:00+00:00,2.2851,0.1470999999999999,2.299636419942734,2.28910818683148,5.254899183211141,0.3367278142829105,5.591626997494052
2025-10-31 04:00:00+00:00,MIZU,G,15,G15,43.281308900197466,357.25520306010134,2025-10-31 04:00:00+00:00,2025-10-31 04:00:00+00:00,2.2851,0.1470999999999999,1.456068445987176,1.4518404877415618,3.3272620059252955,0.21356573574678359,3.540827741672079
2025-10-31 04:00:00+00:00,MIZU,J,01,J01,72.95902230656941,269.49888700450174,2025-10-31 04:00:00+00:00,2025-10-31 04:00:00+00:00,2.2851,0.1470999999999999,1.0446096274961838,1.0424317589932794,2.3870374597915296,0.1533417117479113,2.540379171539441
2025-10-31 05:00:00+00:00,MIZU,G,01,G01,72.90151190710412,321.64079029123076,2025-10-31 05:00:00+00:00,2025-10-31 05:00:00+00:00,2.2851,0.1571,1.0449312348110067,1.042752026485732,2.387772364666631,0.16381634336090847,2.5515887080275395
2025-10-31 05:00:00+00:00,MIZU,G,15,G15,48.725793425119186,113.73445865908548,2025-10-31 05:00:00+00:00,2025-10-31 05:00:00+00:00,2.2851,0.1571,1.328442579789406,1.324922413092467,3.0356241390767713,0.20814531109682657,3.243769450173598
2025-10-31 05:00:00+00:00,MIZU,J,01,J01,65.18080808721422,238.19805474039399,2025-10-31 05:00:00+00:00,2025-10-31 05:00:00+00:00,2.2851,0.1571,1.1003074041249072,1.0978913681223677,2.5143124491658253,0.17247873393202395,2.6867911830978493
2025-10-31 06:00:00+00:00,MIZU,G,01,G01,39.287752376791154,34.0080005021455,2025-10-31 06:00:00+00:00,2025-10-31 06:00:00+00:00,2.2851,0.166,1.5762541945337998,1.5713006560339056,3.6018984599291857,0.26083590890162833,3.862734368830814
2025-10-31 06:00:00+00:00,MIZU,G,15,G15,63.541324737686686,94.48578573223128,2025-10-31 06:00:00+00:00,2025-10-31 06:00:00+00:00,2.2851,0.166,1.115503778836444,1.1130206214182141,2.549037685019158,0.18476142315542354,2.7337991081745816
2025-10-31 06:00:00+00:00,MIZU,J,01,J01,75.89285478469566,86.74940700204651,2025-10-31 06:00:00+00:00,2025-10-31 06:00:00+00:00,2.2851,0.166,1.0298219685699452,1.0277052616586033,2.3532461803791818,0.17059907343532815,2.52384525381451
2025-10-31 07:00:00+00:00,MIZU,G,01,G01,22.97926560674659,299.2005619649662,2025-10-31 07:00:00+00:00,2025-10-31 07:00:00+00:00,2.2851,0.1715,2.5536392730037534,2.5406633973418824,5.835321102740877,0.43572377264413287,6.27104487538501
2025-10-31 07:00:00+00:00,MIZU,G,15,G15,24.963480580592112,64.53659093678607,2025-10-31 07:00:00+00:00,2025-10-31 07:00:00+00:00,2.2851,0.1715,2.3627227946265,2.3516103876923373,5.399057858001015,0.4033011814892359,5.802359039490251
2025-10-31 07:00:00+00:00,MIZU,J,01,J01,53.95988144885483,314.84233470148723,2025-10-31 07:00:00+00:00,2025-10-31 07:00:00+00:00,2.2851,0.1715,1.2348648353438105,1.2318225666020508,2.821789635244141,0.21125757017225172,3.033047205416393
2025-10-31 08:00:00+00:00,MIZU,G,01,G01,27.76825327144726,111.71652224403412,2025-10-31 08:00:00+00:00,2025-10-31 08:00:00+00:00,2.2851,0.183,2.140885529000691,2.1317578300214377,4.892137522319479,0.3901116828939231,5.282249205213402
2025-10-31 08:00:00+00:00,MIZU,G,15,G15,65.53131448567655,349.85751338194825,2025-10-31 08:00:00+00:00,2025-10-31 08:00:00+00:00,2.2851,0.183,1.0972277882192467,1.0948252428598273,2.5072752188598004,0.20035301944334838,2.707628238303149
2025-10-31 08:00:00+00:00,MIZU,J,01,J01,47.54817710315225,51.80310091845028,2025-10-31 08:00:00+00:00,2025-10-31 08:00:00+00:00,2.2851,0.183,1.3530973122285952,1.3494454502052515,3.091962668173563,0.24694851738756102,3.3389111855611238
2025-10-31 09:00:00+00:00,MIZU,G,01,G01,15.9058587010331,82.6761707995879,2025-10-31 09:00:00+00:00,2025-10-31 09:00:00+00:00,2.2851,0.1975,3.632961087005609,3.6067546881408274,8.301679379916516,0.7123340509078134,9.01401343082433
2025-10-31 09:00:00+00:00,MIZU,G,15,G15,23.568444156123867,243.95712250062869,2025-10-31 09:00:00+00:00,2025-10-31 09:00:00+00:00,2.2851,0.1975,2.4934902325909785,2.4811169508253808,5.697874530493644,0.4900205977880127,6.1878951282816566
