time,sat,elev_deg,az_deg,slant_total_m,expected_slant_m,residual_m,station
2025-10-27T05:00:00Z,Q07,31.819,320.685,4.4151,,,ALIC
2025-10-27T05:00:00Z,G09,48.629,321.641,3.1081,,,ALIC
2025-10-27T05:00:00Z,G10,29.197,186.789,4.7687,,,ALIC
2025-10-27T05:00:00Z,G32,80.203,113.734,2.3695,,,ALIC
2025-10-27T05:00:00Z,G25,22.346,277.924,6.101,,,ALIC
2025-10-27T05:00:00Z,G11,13.368,238.198,9.909,,,ALIC
2025-10-27T05:00:00Z,G32,42.632,134.517,3.4422,,,ALIC
2025-10-27T05:00:00Z,Q16,84.428,34.008,2.3462,,,ALIC
2025-10-27T06:00:00Z,Q06,20.792,289.485,6.5165,,,ALIC
2025-10-27T06:00:00Z,G20,11.045,257.547,11.8342,,,ALIC
2025-10-27T06:00:00Z,Q06,27.224,266.034,5.0736,,,ALIC
2025-10-27T06:00:00Z,G30,19.887,47.181,6.7954,,,ALIC
2025-10-27T06:00:00Z,G24,60.824,44.551,2.6686,,,ALIC
2025-10-27T06:00:00Z,G26,19.137,333.923,7.0459,,,ALIC
2025-10-27T06:00:00Z,G14,47.975,143.128,3.1346,,,ALIC
2025-10-27T06:00:00Z,G15,62.07,108.342,2.6373,,,ALIC
2025-10-27T06:00:00Z,G21,53.584,175.89,2.8945,,,ALIC
2025-10-27T06:00:00Z,Q26,24.983,238.631,5.4906,,,ALIC
2025-10-27T07:00:00Z,G01,18.186,312.297,7.3564,,,ALIC
2025-10-27T07:00:00Z,Q26,72.207,163.403,2.4356,,,ALIC
2025-10-27T07:00:00Z,G13,69.761,89.222,2.4715,,,ALIC
2025-10-27T07:00:00Z,G27,27.448,85.198,5.0104,,,ALIC
2025-10-27T07:00:00Z,G11,49.808,268.565,3.0334,,,ALIC
2025-10-27T07:00:00Z,G32,55.451,293.965,2.8141,,,ALIC
2025-10-27T07:00:00Z,G17,75.08,37.9,2.4001,,,ALIC
2025-10-27T07:00:00Z,G24,55.233,23.961,2.8215,,,ALIC
2025-10-27T07:00:00Z,G29,40.943,213.996,3.5335,,,ALIC
2025-10-27T07:00:00Z,G26,38.064,52.622,3.7544,,,ALIC
2025-10-27T07:00:00Z,G28,41.941,296.879,3.4648,,,ALIC
2025-10-27T07:00:00Z,G18,58.895,111.72,2.7074,,,ALIC
2025-10-27T08:00:00Z,G27,23.612,36.602,5.7745,,,ALIC
2025-10-27T08:00:00Z,G15,27.756,300.045,4.9752,,,ALIC
2025-10-27T08:00:00Z,G26,28.704,18.706,4.8256,,,ALIC
2025-10-27T08:00:00Z,G13,52.842,332.943,2.9169,,,ALIC
2025-10-27T08:00:00Z,G22,41.22,35.681,3.525,,,ALIC
2025-10-27T08:00:00Z,G21,13.694,303.687,9.6516,,,ALIC
2025-10-27T08:00:00Z,G08,38.021,324.955,3.7696,,,ALIC
2025-10-27T08:00:00Z,Q09,49.281,352.645,3.0666,,,ALIC
2025-10-27T09:00:00Z,G05,45.841,106.876,3.2138,,,ALIC
2025-10-27T09:00:00Z,G30,41.267,341.589,3.4943,,,ALIC
2025-10-27T09:00:00Z,G05,27.443,329.885,4.9877,,,ALIC
2025-10-27T09:00:00Z,G31,37.563,173.128,3.7788,,,ALIC
2025-10-27T09:00:00Z,G20,37.479,118.21,3.786,,,ALIC
2025-10-27T09:00:00Z,G21,34.562,192.757,4.059,,,ALIC
2025-10-27T09:00:00Z,G04,38.46,305.482,3.7043,,,ALIC
2025-10-27T09:00:00Z,Q20,61.431,234.931,2.6274,,,ALIC
2025-10-27T10:00:00Z,Q21,16.337,34.218,8.0507,,,ALIC
2025-10-27T10:00:00Z,G09,80.195,221.82,2.3277,,,ALIC
2025-10-27T10:00:00Z,G26,20.306,61.665,6.5557,,,ALIC
2025-10-27T10:00:00Z,G12,81.916,203.382,2.3168,,,ALIC
2025-10-27T10:00:00Z,G18,70.066,206.075,2.4393,,,ALIC
2025-10-27T10:00:00Z,G11,54.526,167.755,2.8143,,,ALIC
2025-10-27T10:00:00Z,G11,68.697,188.147,2.4612,,,ALIC
2025-10-27T10:00:00Z,G06,69.634,275.012,2.446,,,ALIC
2025-10-27T10:00:00Z,G31,80.952,287.728,2.3226,,,ALIC
2025-10-27T10:00:00Z,Q05,29.004,177.175,4.7124,,,ALIC
2025-10-27T10:00:00Z,G03,54.256,215.854,2.8238,,,ALIC
2025-10-27T11:00:00Z,Q22,42.843,306.192,3.3477,,,ALIC
2025-10-27T11:00:00Z,G29,38.749,229.347,3.6353,,,ALIC
2025-10-27T11:00:00Z,G28,64.726,43.892,2.5202,,,ALIC
2025-10-27T11:00:00Z,Q01,51.474,211.773,2.9115,,,ALIC
2025-10-27T11:00:00Z,Q08,80.21,246.995,2.3136,,,ALIC
2025-10-27T11:00:00Z,G08,68.523,4.429,2.4493,,,ALIC
2025-10-27T11:00:00Z,G15,45.953,163.554,3.1679,,,ALIC
2025-10-27T11:00:00Z,G05,38.227,297.144,3.677,,,ALIC
2025-10-27T11:00:00Z,Q28,83.997,106.329,2.2926,,,ALIC
2025-10-27T11:00:00Z,G25,63.832,165.077,2.5392,,,ALIC
2025-10-27T11:00:00Z,G26,81.34,159.233,2.3062,,,ALIC
2025-10-27T11:00:00Z,G07,18.886,108.694,6.9767,,,ALIC
2025-10-27T12:00:00Z,G30,59.22,20.603,2.6479,,,ALIC
2025-10-27T12:00:00Z,G01,12.712,288.347,10.1258,,,ALIC
2025-10-27T12:00:00Z,G09,10.407,334.006,12.2074,,,ALIC
2025-10-27T12:00:00Z,G04,13.874,277.959,9.3242,,,ALIC
2025-10-27T12:00:00Z,Q23,55.444,251.323,2.7618,,,ALIC
2025-10-27T12:00:00Z,G17,70.111,301.673,2.42,,,ALIC
2025-10-27T12:00:00Z,G32,27.891,14.454,4.8454,,,ALIC
2025-10-27T12:00:00Z,G24,73.706,72.642,2.3711,,,ALIC
2025-10-27T13:00:00Z,G27,14.088,229.107,9.17,,,ALIC
2025-10-27T13:00:00Z,G07,56.223,206.069,2.7304,,,ALIC
2025-10-27T13:00:00Z,G31,13.176,52.247,9.7674,,,ALIC
2025-10-27T13:00:00Z,G19,76.311,340.569,2.3373,,,ALIC
2025-10-27T13:00:00Z,G20,63.218,108.483,2.5429,,,ALIC
2025-10-27T13:00:00Z,G11,22.985,208.086,5.7793,,,ALIC
2025-10-27T13:00:00Z,G30,16.879,251.919,7.7283,,,ALIC
2025-10-27T13:00:00Z,G02,23.765,233.724,5.6024,,,ALIC
2025-10-27T13:00:00Z,G10,83.502,338.614,2.2859,,,ALIC
2025-10-27T13:00:00Z,G14,44.392,53.438,3.2419,,,ALIC
2025-10-27T13:00:00Z,G16,68.806,183.007,2.4352,,,ALIC
2025-10-27T14:00:00Z,G03,26.919,225.364,4.9824,,,ALIC
2025-10-27T14:00:00Z,G24,52.934,129.837,2.8374,,,ALIC
2025-10-27T14:00:00Z,G29,52.433,184.586,2.8563,,,ALIC
2025-10-27T14:00:00Z,G01,62.65,265.214,2.55,,,ALIC
2025-10-27T14:00:00Z,G14,58.596,319.105,2.6533,,,ALIC
2025-10-27T14:00:00Z,G27,58.932,331.581,2.6439,,,ALIC
2025-10-27T14:00:00Z,G23,33.716,181.308,4.0711,,,ALIC
2025-10-27T14:00:00Z,G28,69.057,187.299,2.4256,,,ALIC
2025-10-27T14:00:00Z,G14,51.186,287.953,2.9054,,,ALIC
2025-10-27T14:00:00Z,G12,42.356,113.202,3.3579,,,ALIC
2025-10-27T15:00:00Z,G05,55.063,3.862,2.7613,,,ALIC
2025-10-27T15:00:00Z,G07,18.975,75.261,6.9012,,,ALIC
2025-10-27T15:00:00Z,G10,37.369,189.032,3.7244,,,ALIC
2025-10-27T15:00:00Z,G07,81.882,58.95,2.2884,,,ALIC
2025-10-27T15:00:00Z,G16,84.66,59.726,2.2754,,,ALIC
2025-10-27T15:00:00Z,G32,67.908,301.07,2.4442,,,ALIC
2025-10-27T15:00:00Z,G19,33.322,356.088,4.1121,,,ALIC
2025-10-27T15:00:00Z,G24,61.575,200.149,2.5747,,,ALIC
2025-10-27T15:00:00Z,Q16,62.905,302.065,2.5435,,,ALIC
2025-10-27T15:00:00Z,G01,39.088,356.516,3.5859,,,ALIC
2025-10-27T15:00:00Z,G03,58.067,50.975,2.6677,,,ALIC
2025-10-27T16:00:00Z,G08,73.269,304.012,2.3617,,,ALIC
2025-10-27T16:00:00Z,G09,57.819,173.726,2.671,,,ALIC
2025-10-27T16:00:00Z,G01,58.686,276.706,2.6462,,,ALIC
2025-10-27T16:00:00Z,G20,60.265,306.726,2.6037,,,ALIC
2025-10-27T16:00:00Z,Q30,67.218,181.725,2.4527,,,ALIC
2025-10-27T16:00:00Z,G23,14.358,327.439,8.9706,,,ALIC
2025-10-27T16:00:00Z,G15,37.496,211.365,3.7083,,,ALIC
2025-10-27T16:00:00Z,G14,50.465,306.099,2.9302,,,ALIC
2025-10-27T16:00:00Z,G10,35.384,122.613,3.8969,,,ALIC
2025-10-27T17:00:00Z,G20,10.549,325.198,11.9528,,,ALIC
2025-10-27T17:00:00Z,G01,30.852,259.451,4.3865,,,ALIC
2025-10-27T17:00:00Z,Q04,62.728,346.756,2.5382,,,ALIC
2025-10-27T17:00:00Z,Q10,57.533,281.522,2.6735,,,ALIC
2025-10-27T17:00:00Z,G02,83.635,312.049,2.2712,,,ALIC
2025-10-27T17:00:00Z,G17,56.527,41.077,2.704,,,ALIC
2025-10-27T17:00:00Z,G25,45.813,263.669,3.1436,,,ALIC
2025-10-27T17:00:00Z,G31,67.107,158.432,2.4493,,,ALIC
2025-10-27T18:00:00Z,G20,83.916,13.309,2.2683,,,ALIC
2025-10-27T18:00:00Z,G22,44.873,134.173,3.1923,,,ALIC
2025-10-27T18:00:00Z,G09,83.344,17.531,2.2708,,,ALIC
2025-10-27T18:00:00Z,Q08,40.868,39.342,3.4409,,,ALIC
2025-10-27T18:00:00Z,G14,69.526,243.11,2.4069,,,ALIC
2025-10-27T18:00:00Z,G28,16.361,256.773,7.9041,,,ALIC
2025-10-27T18:00:00Z,G17,51.66,278.539,2.8729,,,ALIC
2025-10-27T18:00:00Z,G12,70.154,311.564,2.3972,,,ALIC
2025-10-27T18:00:00Z,G25,79.353,266.195,2.2948,,,ALIC
2025-10-27T18:00:00Z,Q28,71.694,288.314,2.3751,,,ALIC
2025-10-27T19:00:00Z,G10,54.274,49.256,2.7733,,,ALIC
2025-10-27T19:00:00Z,G29,39.771,206.954,3.5156,,,ALIC
2025-10-27T19:00:00Z,G30,30.612,359.129,4.4096,,,ALIC
2025-10-27T19:00:00Z,G10,76.492,252.317,2.3171,,,ALIC
2025-10-27T19:00:00Z,G17,24.07,214.277,5.4927,,,ALIC
2025-10-27T19:00:00Z,Q32,16.361,141.253,7.8966,,,ALIC
2025-10-27T19:00:00Z,G24,35.645,329.508,3.8571,,,ALIC
2025-10-27T19:00:00Z,G07,63.823,178.89,2.5096,,,ALIC
2025-10-27T19:00:00Z,G19,70.557,48.372,2.3889,,,ALIC
2025-10-27T19:00:00Z,Q20,84.906,131.536,2.2623,,,ALIC
2025-10-27T19:00:00Z,G21,32.227,24.18,4.2123,,,ALIC
2025-10-27T19:00:00Z,G01,40.596,72.712,3.4565,,,ALIC
2025-10-27T20:00:00Z,G19,28.103,171.453,4.7518,,,ALIC
2025-10-27T20:00:00Z,Q03,34.187,358.093,3.9895,,,ALIC
2025-10-27T20:00:00Z,G32,21.658,242.855,6.0463,,,ALIC
2025-10-27T20:00:00Z,G15,75.574,293.27,2.3206,,,ALIC
2025-10-27T20:00:00Z,G09,31.244,324.919,4.3193,,,ALIC
2025-10-27T20:00:00Z,Q17,52.112,283.532,2.8455,,,ALIC
2025-10-27T20:00:00Z,G26,69.398,66.665,2.4006,,,ALIC
2025-10-27T20:00:00Z,G11,68.787,202.381,2.4104,,,ALIC
2025-10-27T20:00:00Z,G02,42.879,36.682,3.2981,,,ALIC
2025-10-27T21:00:00Z,G24,18.37,0.598,7.0722,,,ALIC
2025-10-27T21:00:00Z,G11,38.838,40.345,3.5833,,,ALIC
2025-10-27T21:00:00Z,G08,14.54,310.595,8.8232,,,ALIC
2025-10-27T21:00:00Z,G30,62.364,0.444,2.5404,,,ALIC
2025-10-27T21:00:00Z,G16,25.527,182.94,5.1983,,,ALIC
2025-10-27T21:00:00Z,G02,32.655,176.221,4.1604,,,ALIC
2025-10-27T21:00:00Z,G16,39.559,119.914,3.5287,,,ALIC
2025-10-27T21:00:00Z,G15,41.246,155.278,3.4093,,,ALIC
2025-10-27T22:00:00Z,G23,21.284,305.797,6.1365,,,ALIC
2025-10-27T22:00:00Z,G23,13.553,1.707,9.3978,,,ALIC
2025-10-27T22:00:00Z,G06,20.365,307.213,6.3961,,,ALIC
2025-10-27T22:00:00Z,G22,78.912,222.883,2.2869,,,ALIC
2025-10-27T22:00:00Z,G24,10.694,58.588,11.7334,,,ALIC
2025-10-27T22:00:00Z,G28,24.124,278.257,5.4595,,,ALIC
2025-10-27T22:00:00Z,G23,12.346,307.977,10.2601,,,ALIC
2025-10-27T22:00:00Z,G10,18.297,91.535,7.0756,,,ALIC
2025-10-27T22:00:00Z,G24,56.511,330.766,2.6892,,,ALIC
2025-10-27T22:00:00Z,G27,28.123,163.605,4.7415,,,ALIC
2025-10-27T22:00:00Z,G11,52.691,217.233,2.8192,,,ALIC
2025-10-27T22:00:00Z,G04,54.265,354.474,2.7627,,,ALIC
2025-10-27T23:00:00Z,G30,54.537,323.029,2.7456,,,ALIC
2025-10-27T23:00:00Z,Q17,19.452,316.937,6.6597,,,ALIC
2025-10-27T23:00:00Z,G31,20.779,193.032,6.2587,,,ALIC
2025-10-27T23:00:00Z,G01,61.982,223.845,2.5339,,,ALIC
2025-10-27T23:00:00Z,G02,22.971,98.347,5.6979,,,ALIC
2025-10-27T23:00:00Z,G26,48.047,18.187,3.0059,,,ALIC
2025-10-27T23:00:00Z,G12,84.383,214.044,2.249,,,ALIC
2025-10-27T23:00:00Z,G17,10.301,106.112,12.1139,,,ALIC
2025-10-27T23:00:00Z,G14,11.243,238.904,11.1674,,,ALIC
2025-10-27T23:00:00Z,G14,84.481,301.048,2.2486,,,ALIC
2025-10-27T23:00:00Z,Q31,53.848,6.538,2.7694,,,ALIC
2025-10-27T23:00:00Z,G04,19.518,214.457,6.6384,,,ALIC
2025-10-28T00:00:00Z,G29,39.626,316.212,3.4967,,,ALIC
2025-10-28T00:00:00Z,G19,61.194,136.459,2.5485,,,ALIC
2025-10-28T00:00:00Z,G19,21.203,186.127,6.1308,,,ALIC
2025-10-28T00:00:00Z,G13,82.116,267.018,2.2557,,,ALIC
2025-10-28T00:00:00Z,Q14,23.383,263.209,5.5949,,,ALIC
2025-10-28T00:00:00Z,G01,24.966,281.866,5.2651,,,ALIC
2025-10-28T00:00:00Z,G20,74.424,205.176,2.3192,,,ALIC
2025-10-28T00:00:00Z,Q19,78.444,37.661,2.2804,,,ALIC
2025-10-28T00:00:00Z,G30,25.911,325.43,5.0877,,,ALIC
2025-10-28T00:00:00Z,G17,45.235,311.606,3.1426,,,ALIC
2025-10-28T00:00:00Z,G15,65.012,287.315,2.4641,,,ALIC
2025-10-31T00:00:00Z,G07,38.29,35.613,3.6844,,,ALIC
2025-10-31T00:00:00Z,G05,39.558,271.262,3.5853,,,ALIC
2025-10-31T00:00:00Z,G10,19.833,317.173,6.6846,,,ALIC
2025-10-31T00:00:00Z,Q11,22.215,100.121,6.0094,,,ALIC
2025-10-31T00:00:00Z,G25,61.342,72.752,2.6057,,,ALIC
2025-10-31T00:00:00Z,G10,35.461,66.876,3.9336,,,ALIC
2025-10-31T00:00:00Z,G29,81.617,187.924,2.3124,,,ALIC
2025-10-31T00:00:00Z,G25,28.27,168.63,4.8105,,,ALIC
2025-10-31T00:00:00Z,G24,83.843,91.172,2.3011,,,ALIC
2025-10-31T00:00:00Z,Q11,83.678,57.712,2.3018,,,ALIC
2025-10-31T00:00:00Z,G18,81.475,306.696,2.3133,,,ALIC
2025-10-31T00:00:00Z,G17,15.387,210.322,8.4973,,,ALIC
2025-10-31T00:00:00Z,G24,20.335,264.647,6.5293,,,ALIC
2025-10-31T00:00:00Z,G08,32.835,106.572,4.2067,,,ALIC
2025-10-31T00:00:00Z,G11,51.467,133.651,2.9218,,,ALIC
2025-10-31T00:00:00Z,G08,17.273,145.748,7.6163,,,ALIC
2025-10-31T00:00:00Z,G10,73.435,273.605,2.3864,,,ALIC
2025-10-31T00:00:00Z,G06,56.257,278.047,2.7492,,,ALIC
2025-10-31T00:00:00Z,Q02,50.677,74.453,2.9543,,,ALIC
2025-10-31T00:00:00Z,Q31,22.398,338.954,5.9635,,,ALIC
2025-10-31T01:00:00Z,G29,68.302,342.81,2.463,,,ALIC
2025-10-31T01:00:00Z,Q27,48.825,173.531,3.038,,,ALIC
2025-10-31T01:00:00Z,G32,46.796,343.154,3.1367,,,ALIC
2025-10-31T01:00:00Z,G05,49.731,58.888,2.9971,,,ALIC
2025-10-31T01:00:00Z,G27,50.243,199.59,2.9748,,,ALIC
2025-10-31T01:00:00Z,G27,42.592,74.778,3.3772,,,ALIC
2025-10-31T01:00:00Z,G24,19.882,91.146,6.6736,,,ALIC
2025-10-31T01:00:00Z,G12,19.425,10.82,6.8214,,,ALIC
2025-10-31T01:00:00Z,G17,21.466,332.562,6.2097,,,ALIC
2025-10-31T01:00:00Z,G11,79.05,157.676,2.3316,,,ALIC
2025-10-31T01:00:00Z,Q18,35.604,230.045,3.9225,,,ALIC
2025-10-31T01:00:00Z,G06,13.758,0.831,9.4517,,,ALIC
2025-10-31T01:00:00Z,G03,35.68,357.613,3.9153,,,ALIC
2025-10-31T01:00:00Z,G22,69.584,101.123,2.442,,,ALIC
2025-10-31T01:00:00Z,G32,56.703,22.343,2.7369,,,ALIC
2025-10-31T01:00:00Z,G28,66.313,164.974,2.4989,,,ALIC
2025-10-31T01:00:00Z,G19,69.523,46.451,2.443,,,ALIC
2025-10-31T01:00:00Z,Q02,25.897,54.838,5.2156,,,ALIC
2025-10-31T02:00:00Z,G15,76.937,183.216,2.3493,,,ALIC
2025-10-31T02:00:00Z,G30,66.221,326.551,2.5001,,,ALIC
2025-10-31T02:00:00Z,G30,84.386,150.948,2.2999,,,ALIC
2025-10-31T02:00:00Z,G24,49.856,232.946,2.9909,,,ALIC
2025-10-31T02:00:00Z,Q07,59.5,123.25,2.6547,,,ALIC
2025-10-31T02:00:00Z,G31,32.686,146.936,4.2255,,,ALIC
2025-10-31T02:00:00Z,G18,81.065,158.418,2.3168,,,ALIC
2025-10-31T02:00:00Z,G18,37.475,45.291,3.7536,,,ALIC
2025-10-31T02:00:00Z,G23,65.388,33.021,2.5165,,,ALIC
2025-10-31T02:00:00Z,G25,40.236,240.296,3.5368,,,ALIC
2025-10-31T02:00:00Z,G31,52.136,235.986,2.8964,,,ALIC
2025-10-31T02:00:00Z,G19,63.984,238.647,2.5457,,,ALIC
2025-10-31T02:00:00Z,Q12,29.133,336.937,4.6832,,,ALIC
2025-10-31T02:00:00Z,G14,56.911,307.434,2.7299,,,ALIC
2025-10-31T02:00:00Z,G10,34.037,115.998,4.0779,,,ALIC
2025-10-31T02:00:00Z,G08,83.21,196.037,2.305,,,ALIC
2025-10-31T02:00:00Z,G22,39.976,176.337,3.5558,,,ALIC
2025-10-31T02:00:00Z,G27,61.407,227.593,2.6053,,,ALIC
2025-10-31T02:00:00Z,G10,11.742,120.28,10.9682,,,ALIC
2025-10-31T02:00:00Z,G28,40.005,87.914,3.5537,,,ALIC
2025-10-31T02:00:00Z,G19,75.633,328.562,2.3623,,,ALIC
2025-10-31T02:00:00Z,G06,55.767,332.595,2.7663,,,ALIC
2025-10-31T02:00:00Z,G12,43.296,303.596,3.3324,,,ALIC
2025-10-31T03:00:00Z,G17,35.21,69.333,3.9655,,,ALIC
2025-10-31T03:00:00Z,G18,69.813,55.427,2.4415,,,ALIC
2025-10-31T03:00:00Z,Q08,72.938,152.208,2.3972,,,ALIC
2025-10-31T03:00:00Z,G17,20.375,223.081,6.5298,,,ALIC
2025-10-31T03:00:00Z,G10,68.075,335.844,2.4701,,,ALIC
2025-10-31T03:00:00Z,G22,18.678,353.096,7.0875,,,ALIC
2025-10-31T03:00:00Z,G26,39.255,25.071,3.6153,,,ALIC
2025-10-31T03:00:00Z,G21,84.896,49.679,2.3014,,,ALIC
2025-10-31T03:00:00Z,G32,84.957,18.511,2.3012,,,ALIC
2025-10-31T03:00:00Z,G10,48.734,242.015,3.046,,,ALIC
2025-10-31T03:00:00Z,G18,17.14,127.202,7.6872,,,ALIC
2025-10-31T03:00:00Z,Q09,64.588,283.487,2.5366,,,ALIC
2025-10-31T03:00:00Z,G03,83.25,299.563,2.3082,,,ALIC
2025-10-31T03:00:00Z,Q17,33.874,295.643,4.1011,,,ALIC
2025-10-31T03:00:00Z,G02,44.591,150.0,3.2604,,,ALIC
2025-10-31T03:00:00Z,G08,41.858,115.756,3.4293,,,ALIC
2025-10-31T04:00:00Z,G25,42.724,296.325,3.3494,,,ALIC
2025-10-31T04:00:00Z,G03,68.097,194.019,2.4523,,,ALIC
2025-10-31T04:00:00Z,G11,12.613,294.912,10.1984,,,ALIC
2025-10-31T04:00:00Z,G06,58.919,33.392,2.6559,,,ALIC
2025-10-31T04:00:00Z,G06,71.735,142.013,2.3963,,,ALIC
2025-10-31T04:00:00Z,G06,22.6,265.607,5.8834,,,ALIC
2025-10-31T04:00:00Z,G02,21.015,92.683,6.298,,,ALIC
2025-10-31T04:00:00Z,G27,74.56,270.838,2.3609,,,ALIC
2025-10-31T04:00:00Z,G13,84.279,69.228,2.2875,,,ALIC
2025-10-31T04:00:00Z,G04,20.291,79.487,6.5089,,,ALIC
2025-10-31T04:00:00Z,G27,59.015,236.187,2.6533,,,ALIC
2025-10-31T04:00:00Z,G12,43.655,104.07,3.2922,,,ALIC
2025-10-31T04:00:00Z,G18,39.469,264.501,3.5737,,,ALIC
2025-10-31T04:00:00Z,G06,75.631,203.911,2.3492,,,ALIC
2025-10-31T04:00:00Z,G13,83.17,198.327,2.2924,,,ALIC
2025-10-31T04:00:00Z,G25,75.464,298.277,2.351,,,ALIC
2025-10-31T05:00:00Z,G12,49.144,61.906,3.0164,,,ALIC
2025-10-31T05:00:00Z,G12,33.606,320.495,4.1149,,,ALIC
2025-10-31T05:00:00Z,G08,52.307,169.184,2.8837,,,ALIC
2025-10-31T05:00:00Z,G02,60.749,171.393,2.6163,,,ALIC
2025-10-31T05:00:00Z,G17,14.956,336.795,8.7141,,,ALIC
2025-10-31T05:00:00Z,G12,10.08,21.415,12.6139,,,ALIC
2025-10-31T05:00:00Z,G11,25.921,77.464,5.199,,,ALIC
2025-10-31T05:00:00Z,Q09,77.088,210.878,2.343,,,ALIC
2025-10-31T05:00:00Z,G30,58.472,70.375,2.6778,,,ALIC
2025-10-31T05:00:00Z,G19,25.404,189.382,5.2963,,,ALIC
2025-10-31T05:00:00Z,Q12,76.627,358.804,2.3473,,,ALIC
2025-10-31T05:00:00Z,G22,79.725,15.903,2.3211,,,ALIC
2025-10-31T05:00:00Z,G14,17.487,144.455,7.5155,,,ALIC
2025-10-31T05:00:00Z,G15,18.055,116.617,7.2918,,,ALIC
2025-10-31T05:00:00Z,G14,18.649,341.512,7.0721,,,ALIC
2025-10-31T05:00:00Z,G26,56.468,207.67,2.738,,,ALIC
2025-10-31T05:00:00Z,G21,19.148,290.229,6.8984,,,ALIC
2025-10-31T05:00:00Z,G13,73.929,61.323,2.3764,,,ALIC
2025-10-31T05:00:00Z,Q30,66.57,352.308,2.4883,,,ALIC
2025-10-31T05:00:00Z,G26,71.486,179.51,2.408,,,ALIC
2025-10-31T06:00:00Z,G15,39.362,260.321,3.5863,,,ALIC
2025-10-31T06:00:00Z,Q01,34.695,140.075,3.9933,,,ALIC
2025-10-31T06:00:00Z,G19,43.828,77.234,3.286,,,ALIC
