time,sat,elev_deg,az_deg,slant_total_m,expected_slant_m,residual_m,station,range_m,phi_t,fit_residual
2025-10-27T02:00:00Z,G28,74.542,60.458,2.1523,3.7314778662420376,-1.5791778662420377,ANK2,2.1523,0.014956643273311698,0.2791395142420541
2025-10-27T02:00:00Z,G18,26.98,266.693,4.5522,3.7314778662420376,0.8207221337579624,ANK2,4.5522,0.017509909921852973,-0.44690308950707314
2025-10-27T02:00:00Z,G06,47.738,282.495,2.8001,3.7314778662420376,-0.9313778662420376,ANK2,2.8001,0.015807941584168095,-0.1152977546017695
2025-10-27T02:00:00Z,G07,84.315,49.199,2.0851,3.7314778662420376,-1.6463778662420374,ANK2,2.0851,0.014857167199503474,0.3337272238604285
2025-10-27T02:00:00Z,G25,10.911,141.645,10.6443,3.7314778662420376,6.912822133757961,ANK2,10.6443,0.020937752207567994,1.4485188056145457
2025-10-27T02:00:00Z,G28,51.736,321.446,2.6399,3.7314778662420376,-1.0915778662420377,ANK2,2.6399,0.015613206722120632,-0.03708552215548311
2025-10-27T03:00:00Z,G08,68.707,317.548,2.2279,3.7314778662420376,-1.5035778662420376,ANK2,2.2279,0.01506566550892674,0.22126452005774633
2025-10-27T03:00:00Z,G29,25.47,287.106,4.8034,3.7314778662420376,1.0719221337579623,ANK2,4.8034,0.01770895847344467,-0.4393965353093452
2025-10-27T03:00:00Z,Q05,24.0,313.086,5.0752,3.7314778662420376,1.3437221337579621,ANK2,5.0752,0.017915282942617683,-0.4201978250149545
2025-10-27T03:00:00Z,G02,47.277,251.434,2.823,3.7314778662420376,-0.9084778662420376,ANK2,2.823,0.015835054942872073,-0.12559240865481058
2025-10-27T03:00:00Z,G08,12.47,242.695,9.4022,3.7314778662420376,5.6707221337579625,ANK2,9.4022,0.02039790879535963,0.8673444956671439
2025-10-27T03:00:00Z,G25,26.897,189.034,4.5687,3.7314778662420376,0.8372221337579622,ANK2,4.5687,0.017523246888528687,-0.44673142417600387
2025-10-27T03:00:00Z,Q20,64.301,235.003,2.3034,3.7314778662420376,-1.4280778662420377,ANK2,2.3034,0.015171667373356623,0.16698734058159603
2025-10-27T03:00:00Z,G12,72.804,330.879,2.1732,3.7314778662420376,-1.5582778662420376,ANK2,2.1732,0.014987081469847174,0.2627742895598244
2025-10-27T03:00:00Z,G21,16.059,36.188,7.4055,3.7314778662420376,3.6740221337579624,ANK2,7.4055,0.019398224384146845,0.09454960291446257
2025-10-27T04:00:00Z,G01,48.554,336.585,2.7696,3.7314778662420376,-0.9618778662420375,ANK2,2.7696,0.01577155682365783,-0.10125220231045873
2025-10-27T04:00:00Z,Q02,29.481,138.749,4.2072,3.7314778662420376,0.4757221337579627,ANK2,4.2072,0.017221898170159067,-0.43929275579407756
2025-10-27T04:00:00Z,G07,20.142,300.911,5.9846,3.7314778662420376,2.2531221337579628,ANK2,5.9846,0.018547643941523306,-0.2849920082029018
2025-10-27T04:00:00Z,G28,18.771,27.05,6.3956,3.7314778662420376,2.6641221337579624,ANK2,6.3956,0.018808753349394802,-0.19366603158449314
2025-10-27T04:00:00Z,G07,17.749,266.339,6.7428,3.7314778662420376,3.0113221337579623,ANK2,6.7428,0.019019203729629064,-0.10411863904925633
2025-10-27T04:00:00Z,G23,57.834,355.841,2.4536,3.7314778662420376,-1.2778778662420378,ANK2,2.4536,0.015374645391718511,0.06868308209198526
2025-10-27T04:00:00Z,G14,36.356,304.775,3.4977,3.7314778662420376,-0.23377786624203756,ANK2,3.4977,0.01656542720619769,-0.3450809478074297
2025-10-27T04:00:00Z,G02,26.248,208.679,4.6766,3.7314778662420376,0.9451221337579621,ANK2,4.6766,0.0176095378901584,-0.4444767622642165
2025-10-27T04:00:00Z,G15,61.891,225.636,2.3551,3.7314778662420376,-1.3763778662420374,ANK2,2.3551,0.015242682696711807,0.131743885254743
2025-10-27T04:00:00Z,G01,61.514,127.184,2.3634,3.7314778662420376,-1.3680778662420376,ANK2,2.3634,0.01525396871854201,0.12622650488594012
2025-10-27T04:00:00Z,G16,50.438,244.615,2.6932,3.7314778662420376,-1.0382778662420376,ANK2,2.6932,0.015679007692190217,-0.06434508918152959
2025-10-27T05:00:00Z,G29,31.19,167.476,4.0029,3.7314778662420376,0.27142213375796276,ANK2,4.0029,0.017042441637532102,-0.4238856518845746
2025-10-27T05:00:00Z,G08,54.754,79.198,2.5448,3.7314778662420376,-1.1866778662420376,ANK2,2.5448,0.015493151099760682,0.014797553415176523
2025-10-27T05:00:00Z,G19,42.595,292.506,3.0682,3.7314778662420376,-0.6632778662420376,ANK2,3.0682,0.016115004554993373,-0.22313233357921236
2025-10-27T05:00:00Z,G03,79.248,265.087,2.117,3.7314778662420376,-1.6144778662420376,ANK2,2.117,0.014904699369052254,0.3074339936601862
2025-10-27T05:00:00Z,G03,31.586,79.903,3.9582,3.7314778662420376,0.22672213375796257,ANK2,3.9582,0.01700221688046688,-0.4193388245281513
2025-10-27T05:00:00Z,G25,60.936,162.438,2.3783,3.7314778662420376,-1.3531778662420377,ANK2,2.3783,0.015274150922817364,0.11641760414580649
2025-10-27T05:00:00Z,G24,14.054,166.608,8.4149,3.7314778662420376,4.683422133757961,ANK2,8.4149,0.019927063138271306,0.45649682199331565
2025-10-27T05:00:00Z,G13,81.69,297.508,2.102,3.7314778662420376,-1.6294778662420377,ANK2,2.102,0.01488241974613258,0.31971074617636575
2025-10-27T05:00:00Z,G20,83.557,246.184,2.0933,3.7314778662420376,-1.6381778662420374,ANK2,2.0933,0.014869440009369184,0.32690172730727474
2025-10-27T05:00:00Z,G13,65.431,231.54,2.2861,3.7314778662420376,-1.4453778662420378,ANK2,2.2861,0.015147623118648479,0.17912451676157826
2025-10-27T06:00:00Z,G14,71.128,189.102,2.1988,3.7314778662420376,-1.5326778662420377,ANK2,2.1988,0.015024051395805316,0.24311232419634443
2025-10-27T06:00:00Z,G18,34.063,114.38,3.7053,3.7314778662420376,-0.026177866242037773,ANK2,3.7053,0.016767631967325558,-0.3850385140536483
2025-10-27T06:00:00Z,G01,66.853,37.53,2.2625,3.7314778662420376,-1.4689778662420374,ANK2,2.2625,0.015114590212272017,0.19596642259496866
2025-10-27T06:00:00Z,G04,80.466,149.347,2.1102,3.7314778662420376,-1.6212778662420377,ANK2,2.1102,0.014894614763645952,0.3129804901373823
2025-10-27T06:00:00Z,G06,59.565,44.588,2.4122,3.7314778662420376,-1.3192778662420377,ANK2,2.4122,0.015319699687323496,0.09455263984049189
2025-10-27T06:00:00Z,G07,42.376,147.759,3.0826,3.7314778662420376,-0.6488778662420378,ANK2,3.0826,0.016130888755133466,-0.2281792244759222
2025-10-27T06:00:00Z,G03,66.084,200.496,2.2757,3.7314778662420376,-1.4557778662420375,ANK2,2.2757,0.01513309957316733,0.1865055697522422
2025-10-27T06:00:00Z,G11,44.342,335.056,2.9731,3.7314778662420376,-0.7583778662420375,ANK2,2.9731,0.01600859887890893,-0.18796077093489494
2025-10-27T06:00:00Z,G18,41.082,13.04,3.1613,3.7314778662420376,-0.5701778662420374,ANK2,3.1613,0.01621668026990375,-0.25451304505780925
2025-10-27T07:00:00Z,G11,51.13,219.704,2.6735,3.7314778662420376,-1.0579778662420374,ANK2,2.6735,0.015654808000817866,-0.05441761321789329
2025-10-27T07:00:00Z,Q28,26.637,355.211,4.6255,3.7314778662420376,0.8940221337579621,ANK2,4.6255,0.017568869678471932,-0.4457870171932705
2025-10-27T07:00:00Z,G05,11.817,31.838,9.9228,3.7314778662420376,6.1913221337579625,ANK2,9.9228,0.02063064092548883,1.103012531648508
2025-10-27T07:00:00Z,G17,80.603,350.82,2.1119,3.7314778662420376,-1.6195778662420377,ANK2,2.1119,0.01489713831681616,0.3115909254919931
2025-10-27T07:00:00Z,Q18,18.123,73.445,6.6279,3.7314778662420376,2.8964221337579628,ANK2,6.6279,0.01895052532561925,-0.1349362541661807
2025-10-27T07:00:00Z,G05,19.514,224.306,6.181,3.7314778662420376,2.4495221337579625,ANK2,6.181,0.018674125848600065,-0.24344272939982803
2025-10-27T07:00:00Z,Q22,20.991,151.23,5.7712,3.7314778662420376,2.0397221337579627,ANK2,5.7712,0.01840644520266621,-0.3255235952460285
2025-10-27T07:00:00Z,G04,83.596,138.223,2.0967,3.7314778662420376,-1.6347778662420378,ANK2,2.0967,0.014874517609258397,0.3240852650245163
2025-10-27T07:00:00Z,G15,56.325,335.248,2.5019,3.7314778662420376,-1.2295778662420376,ANK2,2.5019,0.01543783151706557,0.039624847181014555
2025-10-27T08:00:00Z,G05,28.309,212.324,4.3801,3.7314778662420376,0.6486221337579621,ANK2,4.3801,0.017368476378121,-0.44584720694244817
2025-10-27T08:00:00Z,G32,74.079,246.24,2.1686,3.7314778662420376,-1.5628778662420375,ANK2,2.1686,0.014980402046710806,0.26635185039639975
2025-10-27T08:00:00Z,G06,12.585,211.733,9.3636,3.7314778662420376,5.632122133757962,ANK2,9.3636,0.020380251380976544,0.8503623176536106
2025-10-27T08:00:00Z,G22,63.165,131.466,2.3364,3.7314778662420376,-1.3950778662420378,ANK2,2.3364,0.015217139651706457,0.1443160176257683
2025-10-27T08:00:00Z,G10,84.954,251.022,2.094,3.7314778662420376,-1.6374778662420377,ANK2,2.094,0.014870485929404653,0.3263212163191822
2025-10-27T08:00:00Z,G24,10.561,213.946,11.0299,3.7314778662420376,7.298422133757962,ANK2,11.0299,0.021095200689479787,1.6413559706850709
2025-10-27T08:00:00Z,Q14,22.078,74.749,5.5103,3.7314778662420376,1.7788221337579624,ANK2,5.5103,0.018228106991595494,-0.36808564288964307
2025-10-27T08:00:00Z,G05,60.561,202.729,2.3937,3.7314778662420376,-1.3377778662420376,ANK2,2.3937,0.01529490578253001,0.10640760623287226
2025-10-27T08:00:00Z,G11,14.499,317.487,8.1936,3.7314778662420376,4.462122133757962,ANK2,8.1936,0.019815586337897262,0.3716769188989595
2025-10-27T09:00:00Z,G26,81.827,89.261,2.1068,3.7314778662420376,-1.6246778662420378,ANK2,2.1068,0.014889562839808468,0.31576551744877124
2025-10-27T09:00:00Z,G07,75.647,329.047,2.1523,3.7314778662420376,-1.5791778662420377,ANK2,2.1523,0.014956643273311698,0.2791395142420541
2025-10-27T09:00:00Z,G23,21.518,287.014,5.6433,3.7314778662420376,1.9118221337579624,ANK2,5.6433,0.018319832303760553,-0.34738416106546977
2025-10-27T09:00:00Z,G20,68.252,349.126,2.2445,3.7314778662420376,-1.4869778662420376,ANK2,2.2445,0.015089212329552515,0.20903634818662375
2025-10-27T09:00:00Z,G29,21.096,36.274,5.7492,3.7314778662420376,2.0177221337579625,ANK2,5.7492,0.01839165556552369,-0.32941676850147195
2025-10-27T09:00:00Z,Q06,78.504,213.184,2.1279,3.7314778662420376,-1.6035778662420377,ANK2,2.1279,0.01492081119182731,0.29860842631085305
2025-10-27T09:00:00Z,G20,48.841,92.574,2.7667,3.7314778662420376,-0.9647778662420374,ANK2,2.7667,0.015768080852208488,-0.09989660008061874
2025-10-27T09:00:00Z,G27,35.229,195.459,3.606,3.7314778662420376,-0.12547786624203772,ANK2,3.606,0.01667205956833051,-0.36733004024939
2025-10-27T09:00:00Z,G09,21.777,115.364,5.5806,3.7314778662420376,1.849122133757962,ANK2,5.5806,0.018276805353574455,-0.35740663254608807
2025-10-27T09:00:00Z,G24,10.886,102.048,10.7223,3.7314778662420376,6.990822133757963,ANK2,10.7223,0.020969960122449782,1.4870869298390872
2025-10-27T10:00:00Z,G18,55.469,295.877,2.5277,3.7314778662420376,-1.2037778662420378,ANK2,2.5277,0.015471189513686534,0.024584936131078372
2025-10-27T10:00:00Z,G04,14.976,111.436,7.9397,3.7314778662420376,4.208222133757962,ANK2,7.9397,0.019684722352904416,0.2779925807528567
2025-10-27T10:00:00Z,G11,28.097,197.624,4.4063,3.7314778662420376,0.6748221337579623,ANK2,4.4063,0.017390287595349774,-0.44635049436211593
2025-10-27T10:00:00Z,G03,14.553,202.684,8.1579,3.7314778662420376,4.426422133757962,ANK2,8.1579,0.019797381054703633,0.3582654920022801
2025-10-27T10:00:00Z,G25,51.167,170.239,2.6727,3.7314778662420376,-1.0587778662420377,ANK2,2.6727,0.015653822302583942,-0.054010831268338055
2025-10-27T10:00:00Z,G25,22.025,235.841,5.5179,3.7314778662420376,1.7864221337579624,ANK2,5.5179,0.018233395234750427,-0.36695999392792134
2025-10-27T10:00:00Z,G09,55.781,75.631,2.5184,3.7314778662420376,-1.2130778662420374,ANK2,2.5184,0.015459196225636296,0.029968216507101353
2025-10-27T10:00:00Z,G10,69.315,352.528,2.2269,3.7314778662420376,-1.5045778662420375,ANK2,2.2269,0.015064242609168721,0.2220065641082556
2025-10-27T11:00:00Z,G29,67.155,267.24,2.2587,3.7314778662420376,-1.4727778662420374,ANK2,2.2587,0.015109245963217832,0.19870934117852412
2025-10-27T11:00:00Z,G19,62.364,170.727,2.3493,3.7314778662420376,-1.3821778662420376,ANK2,2.3493,0.015234777432161062,0.13562223329065848
2025-10-27T11:00:00Z,G21,30.895,205.463,4.0414,3.7314778662420376,0.30992213375796274,ANK2,4.0414,0.01707680396899547,-0.42745516152504104
2025-10-27T11:00:00Z,G29,63.171,113.096,2.3324,3.7314778662420376,-1.3990778662420378,ANK2,2.3324,0.015211654962926202,0.14703087536939607
2025-10-27T11:00:00Z,Q13,81.111,50.864,2.1075,3.7314778662420376,-1.6239778662420377,ANK2,2.1075,0.014890603467518915,0.3151914858091147
2025-10-27T11:00:00Z,G08,16.867,96.096,7.0892,3.7314778662420376,3.3577221337579624,ANK2,7.0892,0.019220813373858947,-0.004547608747722531
2025-10-27T11:00:00Z,G30,34.462,309.485,3.67,3.7314778662420376,-0.06147786624203766,ANK2,3.67,0.016733891243874366,-0.3790300338063317
2025-10-27T11:00:00Z,G22,27.6,216.87,4.4748,3.7314778662420376,0.7433221337579625,ANK2,4.4748,0.01744683339408648,-0.4470790339802071
2025-10-27T11:00:00Z,G25,39.494,136.076,3.2677,3.7314778662420376,-0.46377786624203754,ANK2,3.2677,0.016330027316669327,-0.2868828686859404
2025-10-27T12:00:00Z,G15,66.214,221.258,2.2711,3.7314778662420376,-1.4603778662420375,ANK2,2.2711,0.015126658983442454,0.18979072887800896
2025-10-27T12:00:00Z,G04,83.155,178.393,2.0939,3.7314778662420376,-1.6375778662420375,ANK2,2.0939,0.014870336529153372,0.3264041257739221
2025-10-27T12:00:00Z,G28,44.574,222.245,2.958,3.7314778662420376,-0.7734778662420374,ANK2,2.958,0.015991457478679694,-0.18207470068050347
2025-10-27T12:00:00Z,G01,58.189,54.599,2.4448,3.7314778662420376,-1.2866778662420377,ANK2,2.4448,0.015363027689271336,0.07410653621419838
2025-10-27T12:00:00Z,G30,78.9,77.605,2.1185,3.7314778662420376,-1.6129778662420375,ANK2,2.1185,0.014906920471798424,0.3062147164920428
2025-10-27T12:00:00Z,G22,28.651,97.164,4.3185,3.7314778662420376,0.5870221337579626,ANK2,4.3185,0.017316786510995552,-0.44416374302304673
2025-10-27T12:00:00Z,G11,76.492,215.201,2.1379,3.7314778662420376,-1.5935778662420375,ANK2,2.1379,0.014935535489017937,0.29058159471269684
2025-10-27T12:00:00Z,Q01,17.316,159.084,6.9042,3.7314778662420376,3.1727221337579627,ANK2,6.9042,0.01911413325277822,-0.05894004543275111
2025-10-27T12:00:00Z,G20,58.634,88.011,2.4333,3.7314778662420376,-1.2981778662420376,ANK2,2.4333,0.015347795614382376,0.08125503572211334
2025-10-27T12:00:00Z,G03,68.713,317.811,2.2305,3.7314778662420376,-1.5009778662420374,ANK2,2.2305,0.015069362690685484,0.21933809193083453
2025-10-27T13:00:00Z,G13,30.047,314.936,4.1526,3.7314778662420376,0.42112213375796204,ANK2,4.1526,0.017174623132732547,-0.4360143302603343
2025-10-27T13:00:00Z,Q23,26.646,329.781,4.6313,3.7314778662420376,0.8998221337579628,ANK2,4.6313,0.017573503423719217,-0.445660072019598
2025-10-27T13:00:00Z,G20,18.543,306.094,6.4964,3.7314778662420376,2.764922133757963,ANK2,6.4964,0.01887076212302574,-0.16878284482055905
2025-10-27T13:00:00Z,G22,59.449,347.249,2.4218,3.7314778662420376,-1.3096778662420374,ANK2,2.4218,0.015332506617935504,0.08847322380840295
2025-10-27T13:00:00Z,G01,68.569,167.58,2.2412,3.7314778662420376,-1.4902778662420375,ANK2,2.2412,0.015084542306993631,0.21145381701645638
2025-10-27T13:00:00Z,G15,67.071,17.09,2.2651,3.7314778662420376,-1.4663778662420377,ANK2,2.2651,0.015118242723384467,0.19409468435971533
2025-10-27T13:00:00Z,G16,33.721,30.082,3.7486,3.7314778662420376,0.017122133757962565,ANK2,3.7486,0.016808674627688758,-0.39198669344917914
2025-10-27T13:00:00Z,G21,25.394,140.499,4.8408,3.7314778662420376,1.1093221337579622,ANK2,4.8408,0.01773788703255419,-0.43741352375322284
2025-10-27T13:00:00Z,Q05,44.021,92.767,2.9986,3.7314778662420376,-0.7328778662420374,ANK2,2.9986,0.01603739092641021,-0.19771062937989736
2025-10-27T13:00:00Z,G06,51.011,61.179,2.6822,3.7314778662420376,-1.0492778662420377,ANK2,2.6822,0.015665512466541243,-0.05882299940001934
2025-10-27T13:00:00Z,G25,78.932,343.153,2.1263,3.7314778662420376,-1.6051778662420375,ANK2,2.1263,0.014918450238692094,0.2998989211187677
2025-10-27T14:00:00Z,G06,30.296,339.821,4.1151,3.7314778662420376,0.3836221337579624,ANK2,4.1151,0.017141869088234785,-0.4334138326491064
2025-10-27T14:00:00Z,G20,30.463,153.646,4.0949,3.7314778662420376,0.3634221337579624,ANK2,4.0949,0.017124127856717575,-0.4318933940594669
2025-10-27T14:00:00Z,Q10,22.163,324.398,5.4841,3.7314778662420376,1.7526221337579622,ANK2,5.4841,0.018209832235956513,-0.37191201526338835
2025-10-27T14:00:00Z,G12,34.928,35.394,3.6293,3.7314778662420376,-0.1021778662420374,ANK2,3.6293,0.016694669675969553,-0.37171140239173184
2025-10-27T14:00:00Z,G26,34.844,15.465,3.6369,3.7314778662420376,-0.09457786624203779,ANK2,3.6369,0.01670201986938591,-0.37311018156707165
2025-10-27T14:00:00Z,G04,44.063,259.693,2.9913,3.7314778662420376,-0.7401778662420377,ANK2,2.9913,0.016029168300638608,-0.1949437387052293
2025-10-27T14:00:00Z,G13,24.281,273.968,5.0372,3.7314778662420376,1.3057221337579628,ANK2,5.0372,0.01788696950902957,-0.4235339295060121
2025-10-27T14:00:00Z,G06,24.476,303.501,5.0002,3.7314778662420376,1.2687221337579628,ANK2,5.0002,0.017859238747834905,-0.4265833948439437
2025-10-27T14:00:00Z,Q16,50.63,20.454,2.6922,3.7314778662420376,-1.0392778662420374,ANK2,2.6922,0.015677782652936845,-0.06384528406107304
2025-10-27T14:00:00Z,G11,19.666,279.687,6.1356,3.7314778662420376,2.4041221337579626,ANK2,6.1356,0.018645173069569143,-0.25339608871253416
2025-10-27T14:00:00Z,G02,61.667,135.554,2.3657,3.7314778662420376,-1.3657778662420377,ANK2,2.3657,0.015257090634437809,0.12470436985371691
2025-10-27T15:00:00Z,Q25,14.268,248.633,8.283,3.7314778662420376,4.551522133757961,ANK2,8.283,0.01986090297211729,0.40559614972515057
2025-10-27T15:00:00Z,G09,78.702,34.629,2.1178,3.7314778662420376,-1.6136778662420377,ANK2,2.1178,0.01490588411169802,0.30678352333308956
2025-10-27T15:00:00Z,G27,33.408,67.882,3.7612,3.7314778662420376,0.02972213375796251,ANK2,3.7612,0.01682054745980932,-0.39392250065679413
2025-10-27T15:00:00Z,Q16,83.667,27.59,2.0897,3.7314778662420376,-1.6417778662420375,ANK2,2.0897,0.014864056627462485,0.32989255590874933
2025-10-27T15:00:00Z,G27,82.328,217.488,2.0956,3.7314778662420376,-1.6358778662420375,ANK2,2.0956,0.014872875567939925,0.3249956022203828
2025-10-27T15:00:00Z,G06,20.693,355.173,5.8304,3.7314778662420376,2.0989221337579624,ANK2,5.8304,0.018446023024289326,-0.3147783850526342
2025-10-27T15:00:00Z,G01,63.619,241.914,2.3172,3.7314778662420376,-1.4142778662420374,ANK2,2.3172,0.015190745201324685,0.15743051834509547
2025-10-27T15:00:00Z,Q02,55.06,255.874,2.5315,3.7314778662420376,-1.1999778662420377,ANK2,2.5315,0.01547607997650613,0.0223975841682309
2025-10-27T16:00:00Z,G03,64.526,55.549,2.3053,3.7314778662420376,-1.4261778662420377,ANK2,2.3053,0.01517429937673831,0.16566500126629924
2025-10-27T16:00:00Z,G02,74.806,335.446,2.1572,3.7314778662420376,-1.5742778662420376,ANK2,2.1572,0.014963800366908364,0.2752771455307341
2025-10-27T16:00:00Z,G25,20.747,274.143,5.8306,3.7314778662420376,2.099122133757962,ANK2,5.8306,0.018446156194600993,-0.31474142433058505
2025-10-27T16:00:00Z,G10,31.624,332.186,3.9579,3.7314778662420376,0.22642213375796238,ANK2,3.9579,0.017001945707329158,-0.4193068295660556
2025-10-27T16:00:00Z,G23,24.627,330.005,4.9686,3.7314778662420376,1.2371221337579628,ANK2,4.9686,0.017835426685171907,-0.4290304894065371
2025-10-27T16:00:00Z,G07,12.014,233.781,9.7632,3.7314778662420376,6.031722133757961,ANK2,9.7632,0.020560337600174616,1.0294842938400866
2025-10-27T16:00:00Z,G05,51.507,334.166,2.6576,3.7314778662420376,-1.0738778662420376,ANK2,2.6576,0.01563517342733256,-0.04627917218815547
2025-10-27T16:00:00Z,G26,62.494,150.013,2.3463,3.7314778662420376,-1.3851778662420378,ANK2,2.3463,0.015230682456548017,0.1376356770441527
2025-10-27T16:00:00Z,G26,58.591,1.302,2.438,3.7314778662420376,-1.2934778662420374,ANK2,2.438,0.015354027747818355,0.07832508785478076
2025-10-27T16:00:00Z,G32,39.104,22.526,3.2945,3.7314778662420376,-0.4369778662420374,ANK2,3.2945,0.01635811711367552,-0.29447296783304333
2025-10-27T16:00:00Z,G22,51.626,39.415,2.6533,3.7314778662420376,-1.0781778662420374,ANK2,2.6533,0.015629847525677754,-0.044058716169332435
2025-10-27T16:00:00Z,G15,17.057,34.327,7.0136,3.7314778662420376,3.2821221337579627,ANK2,7.0136,0.01917748723056345,-0.02710378065365715
2025-10-27T17:00:00Z,G14,58.607,343.479,2.4265,3.7314778662420376,-1.3049778662420377,ANK2,2.4265,0.015338762073155321,0.08551472327982124
2025-10-27T17:00:00Z,G09,46.263,102.551,2.8648,3.7314778662420376,-0.8666778662420378,ANK2,2.8648,0.01588410130197837,-0.14383944822928862
2025-10-27T17:00:00Z,G31,42.951,127.874,3.0369,3.7314778662420376,-0.6945778662420374,ANK2,3.0369,0.016080274507762393,-0.211912632657429
2025-10-27T17:00:00Z,G16,18.409,115.949,6.4959,3.7314778662420376,2.764422133757962,ANK2,6.4959,0.018870456419386894,-0.16890857446014218
2025-10-27T17:00:00Z,Q22,48.873,323.37,2.7484,3.7314778662420376,-0.9830778662420374,ANK2,2.7484,0.015746079701904447,-0.09126077921514719
2025-10-27T17:00:00Z,G02,17.495,202.668,6.8162,3.7314778662420376,3.0847221337579627,ANK2,6.8162,0.019062594701524382,-0.08384183624573671
2025-10-27T17:00:00Z,Q09,22.319,330.898,5.4201,3.7314778662420376,1.688622133757962,ANK2,5.4201,0.018164900174850063,-0.3809020756759387
2025-10-27T17:00:00Z,G26,19.941,107.973,6.0243,3.7314778662420376,2.2928221337579626,ANK2,6.0243,0.01857347216922811,-0.2769132873230862
2025-10-27T18:00:00Z,G04,33.156,82.109,3.7892,3.7314778662420376,0.057722133757962535,ANK2,3.7892,0.016846819575766503,-0.3980872283823982
2025-10-27T18:00:00Z,G16,52.399,67.96,2.621,3.7314778662420376,-1.1104778662420376,ANK2,2.621,0.015589622046749518,-0.027111005042167236
