time,sat,elev_deg,az_deg,slant_total_m,expected_slant_m,residual_m,station,range_m,phi_t,fit_residual
2025-10-27T05:00:00Z,G32,42.632,134.517,3.4422,4.08959298245614,-0.64739298245614,ALIC,3.4422,0.016509768678759196,-0.2618240985539413
2025-10-27T05:00:00Z,Q16,84.428,34.008,2.3462,4.08959298245614,-1.74339298245614,ALIC,2.3462,0.015230545886209201,0.3320660546089189
2025-10-27T06:00:00Z,Q06,20.792,289.485,6.5165,4.08959298245614,2.4269070175438596,ALIC,6.5165,0.018883036062963265,-0.3226786679893454
2025-10-27T06:00:00Z,G20,11.045,257.547,11.8342,4.08959298245614,7.744607017543859,ALIC,11.8342,0.021410121586052933,1.6566685708338005
2025-10-27T06:00:00Z,Q06,27.224,266.034,5.0736,4.08959298245614,0.9840070175438598,ALIC,5.0736,0.01791409417729728,-0.4855785295380848
2025-10-27T06:00:00Z,G30,19.887,47.181,6.7954,4.08959298245614,2.7058070175438598,ALIC,6.7954,0.019050336208004337,-0.2647869781712284
2025-10-27T06:00:00Z,G24,60.824,44.551,2.6686,4.08959298245614,-1.42099298245614,ALIC,2.6686,0.015648766941336323,0.10198399517353485
2025-10-27T06:00:00Z,G26,19.137,333.923,7.0459,4.08959298245614,2.9563070175438595,ALIC,7.0459,0.019196043133838714,-0.20677002385267063
2025-10-27T06:00:00Z,G14,47.975,143.128,3.1346,4.08959298245614,-0.9549929824561403,ALIC,3.1346,0.01618776522287657,-0.1440482589820462
2025-10-27T06:00:00Z,G15,62.07,108.342,2.6373,4.08959298245614,-1.45229298245614,ALIC,2.6373,0.015609970190647582,0.12193562025826621
2025-10-27T06:00:00Z,G21,53.584,175.89,2.8945,4.08959298245614,-1.1950929824561403,ALIC,2.8945,0.01591860792114952,-0.02858371112581004
2025-10-27T06:00:00Z,Q26,24.983,238.631,5.4906,4.08959298245614,1.4010070175438596,ALIC,5.4906,0.01821437246435198,-0.46525479535947944
2025-10-27T07:00:00Z,G01,18.186,312.297,7.3564,4.08959298245614,3.2668070175438597,ALIC,7.3564,0.019371081504588217,-0.12750075307194741
2025-10-27T07:00:00Z,Q26,72.207,163.403,2.4356,4.08959298245614,-1.6539929824561401,ALIC,2.4356,0.015350846567690368,0.26254538946929706
2025-10-27T07:00:00Z,G13,69.761,89.222,2.4715,4.08959298245614,-1.6180929824561403,ALIC,2.4715,0.015398175743217557,0.23592218542188093
2025-10-27T07:00:00Z,G27,27.448,85.198,5.0104,4.08959298245614,0.9208070175438596,ALIC,5.0104,0.017866899566868044,-0.48643308986080847
2025-10-27T07:00:00Z,G11,49.808,268.565,3.0334,4.08959298245614,-1.0561929824561402,ALIC,3.0334,0.01607637342020074,-0.0980964793380088
2025-10-27T07:00:00Z,G32,55.451,293.965,2.8141,4.08959298245614,-1.2754929824561403,ALIC,2.8141,0.01582453813075624,0.015285191383980212
2025-10-27T07:00:00Z,G17,75.08,37.9,2.4001,4.08959298245614,-1.68949298245614,ALIC,2.4001,0.01530350018935156,0.28959131892634193
2025-10-27T07:00:00Z,G24,55.233,23.961,2.8215,4.08959298245614,-1.2680929824561402,ALIC,2.8215,0.01583328428163555,0.011131274165569582
2025-10-27T07:00:00Z,G29,40.943,213.996,3.5335,4.08959298245614,-0.55609298245614,ALIC,3.5335,0.016600960736406156,-0.29099143322131926
2025-10-27T07:00:00Z,G26,38.064,52.622,3.7544,4.08959298245614,-0.33519298245614015,ALIC,3.7544,0.016814143805238713,-0.3517124072527813
2025-10-27T07:00:00Z,G28,41.941,296.879,3.4648,4.08959298245614,-0.6247929824561402,ALIC,3.4648,0.01653251810149281,-0.2692767412144419
2025-10-27T07:00:00Z,G18,58.895,111.72,2.7074,4.08959298245614,-1.3821929824561403,ALIC,2.7074,0.015696364626510917,0.07790608214827
2025-10-27T08:00:00Z,G27,23.612,36.602,5.7745,4.08959298245614,1.6849070175438596,ALIC,5.7745,0.0184086598095774,-0.438013974270846
2025-10-27T08:00:00Z,G15,27.756,300.045,4.9752,4.08959298245614,0.88560701754386,ALIC,4.9752,0.01784040994359204,-0.4866395345584653
2025-10-27T08:00:00Z,G26,28.704,18.706,4.8256,4.08959298245614,0.7360070175438596,ALIC,4.8256,0.017726151318113725,-0.48530059942205295
2025-10-27T08:00:00Z,G13,52.842,332.943,2.9169,4.08959298245614,-1.17269298245614,ALIC,2.9169,0.01594444873348677,-0.04032016849099218
2025-10-27T08:00:00Z,G22,41.22,35.681,3.525,4.08959298245614,-0.5645929824561402,ALIC,3.525,0.016592549814313795,-0.2883803628857389
2025-10-27T08:00:00Z,G21,13.694,303.687,9.6516,4.08959298245614,5.56200701754386,ALIC,9.6516,0.020510637525469333,0.6623129218253547
2025-10-27T08:00:00Z,G08,38.021,324.955,3.7696,4.08959298245614,-0.31999298245614005,ALIC,3.7696,0.016828445254939206,-0.35540503421781855
2025-10-27T08:00:00Z,Q09,49.281,352.645,3.0666,4.08959298245614,-1.02299298245614,ALIC,3.0666,0.016113236014459797,-0.11359302807151117
2025-10-27T09:00:00Z,G05,45.841,106.876,3.2138,4.08959298245614,-0.8757929824561401,ALIC,3.2138,0.01627297819744089,-0.17741705268756647
2025-10-27T09:00:00Z,G30,41.267,341.589,3.4943,4.08959298245614,-0.5952929824561402,ALIC,3.4943,0.01656203761169328,-0.2787728644108789
2025-10-27T09:00:00Z,G05,27.443,329.885,4.9877,4.08959298245614,0.8981070175438601,ALIC,4.9877,0.017849833654817848,-0.48658852850970735
2025-10-27T09:00:00Z,G31,37.563,173.128,3.7788,4.08959298245614,-0.3107929824561402,ALIC,3.7788,0.016837079301572855,-0.35761085849887797
2025-10-27T09:00:00Z,G20,37.479,118.21,3.786,4.08959298245614,-0.3035929824561401,ALIC,3.786,0.016843824817712738,-0.3593218796041726
2025-10-27T09:00:00Z,G21,34.562,192.757,4.059,4.08959298245614,-0.03059298245613995,ALIC,4.059,0.0170924264823209,-0.41473183878242104
2025-10-27T09:00:00Z,G04,38.46,305.482,3.7043,4.08959298245614,-0.3852929824561402,ALIC,3.7043,0.016766679638057447,-0.33911087534229356
2025-10-27T09:00:00Z,Q20,61.431,234.931,2.6274,4.08959298245614,-1.46219298245614,ALIC,2.6274,0.015597623378192704,0.12834611512433503
2025-10-27T10:00:00Z,Q21,16.337,34.218,8.0507,4.08959298245614,3.9611070175438607,ALIC,8.0507,0.01974233378660184,0.07636428957128505
2025-10-27T10:00:00Z,G09,80.195,221.82,2.3277,4.08959298245614,-1.76189298245614,ALIC,2.3277,0.015205200959484078,0.3470474327979671
2025-10-27T10:00:00Z,G26,20.306,61.665,6.5557,4.08959298245614,2.4661070175438597,ALIC,6.5557,0.018906887613608925,-0.3149872533651701
2025-10-27T10:00:00Z,G12,81.916,203.382,2.3168,4.08959298245614,-1.77279298245614,ALIC,2.3168,0.0151901934843659,0.355972739674725
2025-10-27T10:00:00Z,G18,70.066,206.075,2.4393,4.08959298245614,-1.6502929824561403,ALIC,2.4393,0.015355749855221257,0.25976800541639333
2025-10-27T10:00:00Z,G11,54.526,167.755,2.8143,4.08959298245614,-1.2752929824561403,ALIC,2.8143,0.01582477475172972,0.01517260826285094
2025-10-27T10:00:00Z,G11,68.697,188.147,2.4612,4.08959298245614,-1.6283929824561403,ALIC,2.4612,0.015384652427168577,0.24348687542144365
2025-10-27T10:00:00Z,G06,69.634,275.012,2.446,4.08959298245614,-1.64359298245614,ALIC,2.446,0.01536461386284338,0.2547583960462183
2025-10-27T10:00:00Z,G31,80.952,287.728,2.3226,4.08959298245614,-1.7669929824561401,ALIC,2.3226,0.015198186033372307,0.35121435223568076
2025-10-27T10:00:00Z,Q05,29.004,177.175,4.7124,4.08959298245614,0.6228070175438596,ALIC,4.7124,0.01763782111222989,-0.4818138533608831
2025-10-27T10:00:00Z,G03,54.256,215.854,2.8238,4.08959298245614,-1.2657929824561402,ALIC,2.8238,0.015835998991943878,0.009845063659121411
2025-10-27T11:00:00Z,Q22,42.843,306.192,3.3477,4.08959298245614,-0.74189298245614,ALIC,3.3477,0.016413347394298006,-0.22894880465265333
2025-10-27T11:00:00Z,G29,38.749,229.347,3.6353,4.08959298245614,-0.45429298245614014,ALIC,3.6353,0.016700473468240995,-0.32065061814313545
2025-10-27T11:00:00Z,G28,64.726,43.892,2.5202,4.08959298245614,-1.5693929824561401,ALIC,2.5202,0.015461520231940806,0.20094229136904573
2025-10-27T11:00:00Z,Q01,51.474,211.773,2.9115,4.08959298245614,-1.17809298245614,ALIC,2.9115,0.015938233616480613,-0.037509819917912246
2025-10-27T11:00:00Z,Q08,80.21,246.995,2.3136,4.08959298245614,-1.77599298245614,ALIC,2.3136,0.015185777040122472,0.358606989722821
2025-10-27T11:00:00Z,G08,68.523,4.429,2.4493,4.08959298245614,-1.64029298245614,ALIC,2.4493,0.015368972675661619,0.25230027877069894
2025-10-27T11:00:00Z,G15,45.953,163.554,3.1679,4.08959298245614,-0.9216929824561402,ALIC,3.1679,0.01622379808702923,-0.15834871034708842
2025-10-27T11:00:00Z,G05,38.227,297.144,3.677,4.08959298245614,-0.41259298245614007,ALIC,3.677,0.01674060233440855,-0.331962006143002
2025-10-27T11:00:00Z,Q28,83.997,106.329,2.2926,4.08959298245614,-1.79699298245614,ALIC,2.2926,0.015156673874797688,0.37605310934690106
2025-10-27T11:00:00Z,G25,63.832,165.077,2.5392,4.08959298245614,-1.55039298245614,ALIC,2.5392,0.0154859718610878,0.187640985009482
2025-10-27T11:00:00Z,G26,81.34,159.233,2.3062,4.08959298245614,-1.78339298245614,ALIC,2.3062,0.015175545517658984,0.36472312558563624
2025-10-27T11:00:00Z,G07,18.886,108.694,6.9767,4.08959298245614,2.88710701754386,ALIC,6.9767,0.019156205991590847,-0.22334401155295147
2025-10-27T12:00:00Z,G30,59.22,20.603,2.6479,4.08959298245614,-1.4416929824561402,ALIC,2.6479,0.015623149526785785,0.11512533762815647
2025-10-27T12:00:00Z,G01,12.712,288.347,10.1258,4.08959298245614,6.03620701754386,ALIC,10.1258,0.020718784156582126,0.8615452270812947
2025-10-27T12:00:00Z,G09,10.407,334.006,12.2074,4.08959298245614,8.11780701754386,ALIC,12.2074,0.021550537762751842,1.844374757144589
2025-10-27T12:00:00Z,G04,13.874,277.959,9.3242,4.08959298245614,5.234607017543859,ALIC,9.3242,0.020362168682526605,0.5310445395557304
2025-10-27T12:00:00Z,Q23,55.444,251.323,2.7618,4.08959298245614,-1.32779298245614,ALIC,2.7618,0.015762201119704278,0.04533417841564891
2025-10-27T12:00:00Z,G17,70.111,301.673,2.42,4.08959298245614,-1.6695929824561402,ALIC,2.42,0.015330108374189244,0.27434114038620994
2025-10-27T12:00:00Z,G32,27.891,14.454,4.8454,4.08959298245614,0.7558070175438596,ALIC,4.8454,0.017741432898303433,-0.48568800699308223
2025-10-27T12:00:00Z,G24,73.706,72.642,2.3711,4.08959298245614,-1.71849298245614,ALIC,2.3711,0.015264410946549178,0.3122293345175615
2025-10-27T13:00:00Z,G27,14.088,229.107,9.17,4.08959298245614,5.08040701754386,ALIC,9.17,0.020290813369730154,0.47110696293720355
2025-10-27T13:00:00Z,G07,56.223,206.069,2.7304,4.08959298245614,-1.3591929824561402,ALIC,2.7304,0.015724326149434198,0.06396810501819017
2025-10-27T13:00:00Z,G31,13.176,52.247,9.7674,4.08959298245614,5.67780701754386,ALIC,9.7674,0.02056219926337821,0.7099983809653638
2025-10-27T13:00:00Z,G19,76.311,340.569,2.3373,4.08959298245614,-1.7522929824561402,ALIC,2.3373,0.015218372685247727,0.33924720369183703
2025-10-27T13:00:00Z,G20,63.218,108.483,2.5429,4.08959298245614,-1.5466929824561402,ALIC,2.5429,0.01549071668541413,0.1850729354138596
2025-10-27T13:00:00Z,G11,22.985,208.086,5.7793,4.08959298245614,1.68970701754386,ALIC,5.7793,0.01841187927394672,-0.4374669794298036
2025-10-27T13:00:00Z,G30,16.879,251.919,7.7283,4.08959298245614,3.63870701754386,ALIC,7.7283,0.019573220056091634,-0.022631601607175256
2025-10-27T13:00:00Z,G02,23.765,233.724,5.6024,4.08959298245614,1.5128070175438602,ALIC,5.6024,0.01829180834216171,-0.45574982025606303
2025-10-27T13:00:00Z,G10,83.502,338.614,2.2859,4.08959298245614,-1.8036929824561403,ALIC,2.2859,0.015147344311934763,0.38167773059910903
2025-10-27T13:00:00Z,G14,44.392,53.438,3.2419,4.08959298245614,-0.8476929824561403,ALIC,3.2419,0.0163028133577523,-0.18873015877191301
2025-10-27T13:00:00Z,G16,68.806,183.007,2.4352,4.08959298245614,-1.65439298245614,ALIC,2.4352,0.01535031613050064,0.262846112274592
2025-10-27T14:00:00Z,G03,26.919,225.364,4.9824,4.08959298245614,0.89280701754386,ALIC,4.9824,0.017845840279607783,-0.4866131648399259
2025-10-27T14:00:00Z,G24,52.934,129.837,2.8374,4.08959298245614,-1.25219298245614,ALIC,2.8374,0.01585201562204719,0.0022866339812996905
2025-10-27T14:00:00Z,G29,52.433,184.586,2.8563,4.08959298245614,-1.23329298245614,ALIC,2.8563,0.0158741737237722,-0.008084856595596435
2025-10-27T14:00:00Z,G01,62.65,265.214,2.55,4.08959298245614,-1.5395929824561403,ALIC,2.55,0.015499806379967174,0.18016518710769525
2025-10-27T14:00:00Z,G14,58.596,319.105,2.6533,4.08959298245614,-1.43629298245614,ALIC,2.6533,0.015629847525677754,0.1116770881759499
2025-10-27T14:00:00Z,G27,58.932,331.581,2.6439,4.08959298245614,-1.4456929824561402,ALIC,2.6439,0.015618181092424743,0.11768878252005566
2025-10-27T14:00:00Z,G23,33.716,181.308,4.0711,4.08959298245614,-0.018492982456139728,ALIC,4.0711,0.017103135979207984,-0.4167793926254344
2025-10-27T14:00:00Z,G28,69.057,187.299,2.4256,4.08959298245614,-1.66399298245614,ALIC,2.4256,0.015337564960734795,0.2700907747947596
2025-10-27T14:00:00Z,G14,51.186,287.953,2.9054,4.08959298245614,-1.18419298245614,ALIC,2.9054,0.015931201883892854,-0.034320698641360003
2025-10-27T14:00:00Z,G12,42.356,113.202,3.3579,4.08959298245614,-0.7316929824561402,ALIC,3.3579,0.01642385741485408,-0.2326328445170862
2025-10-27T15:00:00Z,G05,55.063,3.862,2.7613,4.08959298245614,-1.3282929824561402,ALIC,2.7613,0.015761600684207178,0.04562737100107528
2025-10-27T15:00:00Z,G07,18.975,75.261,6.9012,4.08959298245614,2.81160701754386,ALIC,6.9012,0.019112384814926386,-0.24095497504066188
2025-10-27T15:00:00Z,G10,37.369,189.032,3.7244,4.08959298245614,-0.36519298245613996,ALIC,3.7244,0.016785782639642033,-0.34424649064062507
2025-10-27T15:00:00Z,G07,81.882,58.95,2.2884,4.08959298245614,-1.80119298245614,ALIC,2.2884,0.015150828013017481,0.37957566113119867
2025-10-27T15:00:00Z,G16,84.66,59.726,2.2754,4.08959298245614,-1.8141929824561402,ALIC,2.2754,0.015132679848059327,0.39054990974478576
2025-10-27T15:00:00Z,G32,67.908,301.07,2.4442,4.08959298245614,-1.6453929824561402,ALIC,2.4442,0.015362234372053196,0.2561017719141998
2025-10-27T15:00:00Z,G19,33.322,356.088,4.1121,4.08959298245614,0.022507017543859753,ALIC,4.1121,0.017139238603442575,-0.42347199906794497
2025-10-27T15:00:00Z,G24,61.575,200.149,2.5747,4.08959298245614,-1.5148929824561401,ALIC,2.5747,0.01553127346907024,0.16329625608672327
2025-10-27T15:00:00Z,Q16,62.905,302.065,2.5435,4.08959298245614,-1.5460929824561402,ALIC,2.5435,0.015491485602881161,0.18465717329353115
2025-10-27T15:00:00Z,G01,39.088,356.516,3.5859,4.08959298245614,-0.50369298245614,ALIC,3.5859,0.0166524618950894,-0.3066259471794406
2025-10-27T15:00:00Z,G03,58.067,50.975,2.6677,4.08959298245614,-1.4218929824561402,ALIC,2.6677,0.015647656407511867,0.10255104234126033
2025-10-27T16:00:00Z,G08,73.269,304.012,2.3617,4.08959298245614,-1.7278929824561402,ALIC,2.3617,0.015251659673994888,0.31967413282422186
2025-10-27T16:00:00Z,G09,57.819,173.726,2.671,4.08959298245614,-1.4185929824561403,ALIC,2.671,0.01565172692045147,0.10047377750903719
2025-10-27T16:00:00Z,G01,58.686,276.706,2.6462,4.08959298245614,-1.4433929824561402,ALIC,2.6462,0.015621038666450149,0.11621384492857922
2025-10-27T16:00:00Z,G20,60.265,306.726,2.6037,4.08959298245614,-1.4858929824561402,ALIC,2.6037,0.015567916005745142,0.1438904097599929
2025-10-27T16:00:00Z,Q30,67.218,181.725,2.4527,4.08959298245614,-1.63689298245614,ALIC,2.4527,0.015373458728678457,0.2497740735280507
2025-10-27T16:00:00Z,G23,14.358,327.439,8.9706,4.08959298245614,4.881007017543859,ALIC,8.9706,0.020197124691089696,0.39547240584472565
2025-10-27T16:00:00Z,G15,37.496,211.365,3.7083,4.08959298245614,-0.3812929824561402,ALIC,3.7083,0.01677048773868206,-0.34014148594841
2025-10-27T16:00:00Z,G14,50.465,306.099,2.9302,4.08959298245614,-1.15939298245614,ALIC,2.9302,0.015959717702697995,-0.047190916596221655
2025-10-27T16:00:00Z,G10,35.384,122.613,3.8969,4.08959298245614,-0.19269298245614008,ALIC,3.8969,0.016946467082831207,-0.38401526813055353
2025-10-27T17:00:00Z,G20,10.549,325.198,11.9528,4.08959298245614,7.86320701754386,ALIC,11.9528,0.02145511882610518,1.7158259207132387
2025-10-27T17:00:00Z,G01,30.852,259.451,4.3865,4.08959298245614,0.29690701754385973,ALIC,4.3865,0.017373813792282755,-0.45895257976581316
2025-10-27T17:00:00Z,Q04,62.728,346.756,2.5382,4.08959298245614,-1.5513929824561403,ALIC,2.5382,0.015484688539515679,0.18833628976851013
2025-10-27T17:00:00Z,Q10,57.533,281.522,2.6735,4.08959298245614,-1.41609298245614,ALIC,2.6735,0.015654808000817866,0.09890358160368118
2025-10-27T17:00:00Z,G02,83.635,312.049,2.2712,4.08959298245614,-1.8183929824561402,ALIC,2.2712,0.015126799105692257,0.3941185397889613
2025-10-27T17:00:00Z,G17,56.527,41.077,2.704,4.08959298245614,-1.38559298245614,ALIC,2.704,0.01569221529450382,0.07998746923880384
2025-10-27T17:00:00Z,G25,45.813,263.669,3.1436,4.08959298245614,-0.9459929824561399,ALIC,3.1436,0.016197533510566853,-0.14795244836735577
2025-10-27T17:00:00Z,G31,67.107,158.432,2.4493,4.08959298245614,-1.64029298245614,ALIC,2.4493,0.015368972675661619,0.25230027877069894
2025-10-27T18:00:00Z,G20,83.916,13.309,2.2683,4.08959298245614,-1.8212929824561401,ALIC,2.2683,0.015122733582019654,0.3965892136557754
2025-10-27T18:00:00Z,G22,44.873,134.173,3.1923,4.08959298245614,-0.8972929824561402,ALIC,3.1923,0.016250011254086205,-0.1685770590215978
2025-10-27T18:00:00Z,G09,83.344,17.531,2.2708,4.08959298245614,-1.8187929824561402,ALIC,2.2708,0.01512623858747486,0.3944590004981996
2025-10-27T18:00:00Z,Q08,40.868,39.342,3.4409,4.08959298245614,-0.64869298245614,ALIC,3.4409,0.016508456502416502,-0.26139067581191
2025-10-27T18:00:00Z,G14,69.526,243.11,2.4069,4.08959298245614,-1.6826929824561403,ALIC,2.4069,0.015312611951193045,0.2843544190965681
2025-10-27T18:00:00Z,G28,16.361,256.773,7.9041,4.08959298245614,3.8145070175438596,ALIC,7.9041,0.01966611059765011,0.03045731755856007
